County,Pct_Children_in_Poverty_a,Pct_Children_in_Poverty_b,Pct_Children_in_Poverty_c,Pct_Excessive_Drinking_a,Pct_Excessive_Drinking_b,Pct_Excessive_Drinking_c,Pct_Smokers_a,Pct_Smokers_b,Pct_Smokers_c,Pct_Unemployed_a,Pct_Unemployed_b,Pct_Unemployed_c,Pct_Uninsured_a,Pct_Uninsured_b,Pct_Uninsured_c,Age-Adjusted_Death_Rate-Drug_Overdoses_a,Age-Adjusted_Death_Rate-Drug_Overdoses_b,Age-Adjusted_Death_Rate-Drug_Overdoses_c,Death_Rate-Drug_Overdoses_a,Death_Rate-Drug_Overdoses_b,Death_Rate-Drug_Overdoses_c,ER_Visit_Rate-All_Other_Unintentional_Injury_a,ER_Visit_Rate-All_Other_Unintentional_Injury_b,ER_Visit_Rate-All_Other_Unintentional_Injury_c,ER_Visit_Rate-Falls_a,ER_Visit_Rate-Falls_b,ER_Visit_Rate-Falls_c,Injury_Death_Rate_a,Injury_Death_Rate_b,Injury_Death_Rate_c,MV_Mortality_Rate_a,MV_Mortality_Rate_b,MV_Mortality_Rate_c,Percent_of_Deaths_by_Cause-All_Opioids_a,Percent_of_Deaths_by_Cause-All_Opioids_b,Percent_of_Deaths_by_Cause-All_Opioids_c,Preventable_Hospitalization_Rate_a,Preventable_Hospitalization_Rate_b,Preventable_Hospitalization_Rate_c,Teen_Birth_Rate_a,Teen_Birth_Rate_b,Teen_Birth_Rate_c,Violent_Crime_Rate_a,Violent_Crime_Rate_b,Violent_Crime_Rate_c,Years_of_Potential_Life_Lost_Rate_a,Years_of_Potential_Life_Lost_Rate_b,Years_of_Potential_Life_Lost_Rate_c
Echols,0.4477383663251449,-0.4455615418393724,0.4434241737932536,0.36847635842879584,-0.36786407803683624,0.36725425532735995,-1.0041595834668227,1.0041821383350644,-1.0042022085679303,-0.7998075681004344,0.7988274996983509,-0.797857659146102,0.057172413282711214,-0.052947938420793456,0.04878360442708879,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,1.443394206577915,-1.4445784449385926,1.4457572420681646,1.0794739687124417,-1.079794204525491,1.0801033013564918,0.0034266564060770007,-0.0015508436856596789,-0.00033264432344506847,-0.7511988218648638,0.7510561329272717,-0.7509045652748036,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-0.22464041968339346,0.2267116485901881,-0.22878432756331324,-1.6107860437052077,1.6108167841965138,-1.610872940465912,0.7537585868927789,-0.7537549020212764,0.7537373644208921,-1.0821823475343044,1.084007150222537,-1.0858373965224866
Effingham,1.1576647797889843,-1.1576522260085416,1.157591580362767,0.4521570574361237,-0.45188291839402345,0.45161826637412467,0.4660058098798371,-0.4660586147926425,0.4661057255786574,-0.21819859789353266,0.21725117443030034,-0.21631247249042893,1.0351587932195625,-1.0358283033722864,1.0364776961030349,-0.04670629128387282,0.046960057912721974,-0.04721357456119519,-0.015010809419361369,0.01519561231520991,-0.01538017423932991,-0.7687350930494732,0.7691292648491938,-0.7695226316614089,-0.008962071100745856,0.009788294510504435,-0.010619860471080602,-0.42383518884237237,0.4237423375696374,-0.4236529087749087,-0.04007949714520657,0.03941316789685099,-0.03874755378080835,-0.547532138737303,0.5477393680903758,-0.5479415734739006,0.5933915255851996,-0.592593304810978,0.5917921287391723,0.12408429091328145,-0.12595233247858387,0.12780017183934853,-0.1179582688552493,0.11785147748447741,-0.11775655965467993,-0.5929451184338415,0.5929314881090221,-0.5929207900377342
Elbert,1.3629594464918526,-1.3647259663564064,1.3665283257042866,-0.528092614402986,0.5283079733133272,-0.5285258773185447,1.08975723987624,-1.0911656017949543,1.092572945041335,1.4527305711978957,-1.4524642211889098,1.4521989903879295,0.038830904795777346,-0.038525102332439005,0.0382260410606243,-2.18674592909817,2.186389530325843,-2.186018402026962,-1.7000881320153987,1.6999716063082675,-1.6998429761135736,-0.13532152610820547,0.13311152867646886,-0.13089989816476574,-0.07403312983015752,0.07372524070079409,-0.07341688193986334,-0.6095305099455388,0.6104316643440796,-0.6113258958765214,-0.3189829295158616,0.3185901175062319,-0.31819291696454705,7.360842914077429,-7.360566579049471,7.360286596027475,0.03804720279751328,-0.03868846321239504,0.03933155085416799,-1.2846829489036156,1.2851231906296336,-1.285560390662445,0.10993953457826533,-0.1098496755040329,0.10976264217419747,0.04772978918707588,-0.047159833195381314,0.04659504317187532
Emanuel,-1.2105888160385623,1.2125856774315327,-1.214560941216305,-0.17213346222276768,0.17191061680213426,-0.17169129586503912,0.2414106060167365,-0.24171890067908547,0.24203213374903612,-1.0627608970090927,1.0634954491809696,-1.064217349051106,1.5886397513125199,-1.5870144805675794,1.5853979407816736,0.05118454979989947,-0.05107985853859327,0.05097487329093326,0.17386221932419363,-0.1739771838761734,0.1740914377364461,0.7055048974791867,-0.7062570017535557,0.7070176257234038,-0.6888495772879837,0.6886169882404942,-0.6883780083616751,0.10569611026527884,-0.1044048227673036,0.103116944341757,-0.17459200397627012,0.17502453239460644,-0.17545378634031544,0.3570030269344089,-0.357583030743868,0.3581598453420543,-1.080966259604813,1.079242316771112,-1.077512183373808,-0.7569160724367124,0.7577340469529619,-0.7585323071358814,-2.2608239374287633,2.260861868478677,-2.260894832968979,-1.4315835478469208,1.4318444216735091,-1.43209692062065
Evans,-0.8602903196464294,0.8600212144827433,-0.85972871146066,-0.3664787398211165,0.36700655660521275,-0.3675384351926703,2.1802352648020316,-2.1800437536960593,2.1798541484905587,-0.07295708075842512,0.07221292399532298,-0.071474972929473,0.7379403742637414,-0.7361306055753488,0.734335732768043,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,2.0005192404462986,-2.0004328874075643,2.0003649897499334,1.5695954745132947,-1.569861535171112,1.57014970006885,-0.6444233134365178,0.6431812890179894,-0.641932520313685,0.6916675362860054,-0.6922335250889055,0.6928038112984654,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-0.22288871240678942,0.22237813557850775,-0.22186585024137218,-1.3998612705403115,1.4021907877627744,-1.404490213378559,0.7531734949963064,-0.753029384337557,0.7528758948880732,-0.1675168357167383,0.16732246047946975,-0.1671265808368094
Fannin,-0.5456260690757231,0.5473185719568542,-0.5490253625041883,1.1079571722445942,-1.1094816872164892,1.1110082790872655,0.5849311846291864,-0.5842477289410641,0.5835614635019584,-0.2505642587287027,0.2511061700819233,-0.25165242251812164,-0.09093664675352997,0.09184990728095561,-0.09274861803198522,1.5404797954996436,-1.5397221683497586,1.5389699124748273,0.953298378328491,-0.9530226251120693,0.9527525415465609,-0.30195185520059287,0.30120154790193004,-0.3004483834107567,-0.9268739683432387,0.9259107397534475,-0.9249316531899677,0.14398085652198245,-0.1440730292262685,0.14417578433330105,-0.02386346575303105,0.02376594034374371,-0.02366829928256735,-1.2182209564267252,1.2185212079700103,-1.2188134809556825,0.5070713373964474,-0.5060805964099246,0.5050866106625798,0.838582922564565,-0.8387512229384751,0.8389181285787206,-1.275189097026253,1.2777762877201475,-1.280368869792617,-0.0722024268563109,0.07263347225898514,-0.07306204317719593
Fayette,1.6222791386609974,-1.6232208448629797,1.6240968980991883,1.151159751110891,-1.1512673726237603,1.15137801231287,-0.6093268825624818,0.6100450524755852,-0.6107759041119849,-0.23967540605977455,0.23868741335196889,-0.2377073899089163,0.2893632328753131,-0.2914749499567711,0.2935488948821917,-0.3470483808253203,0.34738998681944266,-0.34773090432015913,-0.3121190411476116,0.3124057290612964,-0.3126925098770524,0.12832392410214968,-0.1289463616670087,0.12955140490658587,-0.25896311511408376,0.25884939423378783,-0.25875519661083424,-0.5459534203942854,0.5462157054314669,-0.5464905799630865,-0.2341600639860734,0.23370144069139476,-0.23324961460432736,-0.5451153243502208,0.5456727908146537,-0.5462266899559393,0.5735735193612975,-0.5721908283624002,0.570803495542188,0.07373887924734328,-0.07671283930864246,0.07964326365129235,-0.25417047854624003,0.2542358324622615,-0.25431510271594976,-0.010216873697936174,0.010486752915997705,-0.010767712392187984
Floyd,0.7234412751458698,-0.7243736984584287,0.7253086606026445,-0.28252895978984344,0.2821883167630505,-0.28184755083493424,-0.4157010012678791,0.41577956600302063,-0.4158593247339936,-0.07865919860453618,0.0786180313492961,-0.07857732736220432,-0.1460551315185685,0.14514666710275476,-0.14423559083687335,0.33668711680358504,-0.33679771845751477,0.3369098623748855,0.27379197645530207,-0.2739898291197678,0.27418936342510414,-0.25408712387261034,0.2555191584910622,-0.2569445891779339,0.10181516660969134,-0.1003381364133526,0.09887275556644975,0.3897376685686404,-0.3896800434116928,0.3896235591098564,-0.3766155300042152,0.3765299794394917,-0.3764473733492425,0.13019695728433836,-0.1303794239513231,0.1305629927187386,-0.08803595984319251,0.08693345223027024,-0.08582780435307352,1.0106701995345244,-1.0107871950232439,1.0108990015650388,-0.4496217981146157,0.4505035244103225,-0.4513819175592889,0.6036491008733124,-0.6036056925704176,0.6035616795972435
Forsyth,1.997202118796291,-1.9975556220054627,1.997841505617898,0.486413528131161,-0.485441659800003,0.484479365362628,-0.8212945553676209,0.8224357982961941,-0.8235905427639215,-0.17360693975162836,0.17226593401229592,-0.17093695695498057,0.4614779268089171,-0.4619110372333137,0.4623093908306027,-0.16238273919329205,0.1628919858245335,-0.16340103575831255,-0.1287993537580109,0.1291923907615859,-0.1295853852081704,0.5723217704726619,-0.5722521322369704,0.5721657587642494,0.5896867676749294,-0.5893151412974745,0.5889254057225302,-0.6931324507243549,0.6938289307624488,-0.694541185788944,-0.09073890879228012,0.09029209274437563,-0.08985189964404931,-0.13165665325128173,0.13196276677224328,-0.13226371285893368,0.27175425749707743,-0.2706753340341602,0.2695929961103265,0.8824091459580936,-0.8839756393648125,0.8855038750990136,-0.5523741313291082,0.553031298100222,-0.5537022229947189,-0.12687164824151892,0.1274428403919348,-0.12802839116831283
Franklin,0.7599730516898918,-0.7597484778053852,0.7595310587495853,-0.4784685543354722,0.4775996867422048,-0.476730066787304,0.2942491462596482,-0.29462054135207427,0.29499217327128846,0.5076395225183077,-0.5074179617070198,0.5071933029043306,-0.9337289850550505,0.9329550278265477,-0.9321748441759093,0.07949115505924445,-0.07955396798551552,0.07962296146471683,-0.06026252661225592,0.06016687836951616,-0.06006478177874864,0.3633533384057401,-0.36348818962813717,0.3636286334177488,-0.1276436080735631,0.1286795702784959,-0.12970623473149004,0.5071255078746639,-0.50706753282388,0.5070217400622631,-0.4963781920195209,0.4966694470484755,-0.49695568220350295,,,,0.09696812441373669,-0.09799614973701093,0.09902698532768903,-0.7235624139905555,0.7242263868222607,-0.7248844324631698,0.07938023981775488,-0.07954705144047404,0.07970359704232291,-0.7902793970769411,0.7901311154213763,-0.7899774054299723
Fulton,0.07647966516822499,-0.07624697344061517,0.07598369198085406,0.12436878177152175,-0.12352735834063287,0.12269650163705456,-0.8101116156494662,0.8111536699520044,-0.8122063719348991,1.0752834927026187,-1.0769972844331577,1.0787078300110216,-1.13960737115807,1.142437596024733,-1.1452807667713658,-0.14655681467370357,0.14663099428818918,-0.14670440881907354,-0.12984805715927966,0.12975776834249608,-0.1296662290645629,0.41053067898747914,-0.4107729319711694,0.4109993867173061,0.8334818232222024,-0.8330367048058538,0.8325722634895877,-0.04362837116680093,0.04373879147750791,-0.043855810936541666,-0.2824117798328917,0.2822076297901618,-0.28200983023760534,-0.1699600799736566,0.1696709726952748,-0.16937716138219702,0.3919362531458827,-0.3913192667476868,0.3906999969028572,-0.21198571302973596,0.2117946450420964,-0.21162215052835215,0.11719060452330236,-0.11640514565042487,0.11564793805814214,0.020633459400981737,-0.020122745997686042,0.01960550441152008
Gilmer,-1.205598539816462,1.2073683213079858,-1.2091574042889326,-0.12670116833113643,0.1254998224121987,-0.12429630047498365,0.6864926726424896,-0.6863649546934711,0.6862343362016866,-0.1853751430444322,0.18594724477322466,-0.18652281679398527,-0.8720562523336198,0.8719641962078469,-0.8718420449622594,-1.587545541393844,1.5869957713685805,-1.586438999926921,-1.0663505172995928,1.0660564058504116,-1.065757491655403,-0.07035660650413901,0.0701070875968572,-0.06984737932348628,-0.12392318282125656,0.12543761513396623,-0.12693062945705053,0.5149685750402616,-0.5161181661499024,0.517273947079575,-0.23112194267751643,0.23096526686307217,-0.2308064102945395,0.38992411625650153,-0.3889864186793278,0.38805228131872727,0.49930084373074995,-0.4978061656917144,0.4963067832840149,2.0110412349937654,-2.010002411645757,2.008977235113085,-0.45521291558699933,0.45427784557287404,-0.45334709302711423,-0.7351956713277652,0.7337143554597512,-0.7322353686827061
Glascock,-0.23509277878635426,0.23443753822694438,-0.2338190673954834,1.129182044008225,-1.1290105663353365,1.1288426677797678,-0.43534964938772774,0.43381294937945575,-0.4322755620065864,-0.44362123930986214,0.4458012024197815,-0.44798190056109033,0.9244479128028599,-0.9251858430456964,0.9259100638824129,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,0.15933877998228688,-0.16045246632187346,0.16156437358544729,0.38856691463185294,-0.388719153709597,0.3888755507442447,4.453371764168081,-4.452323595253817,4.451285562394674,,,,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-1.8340379312516029,1.8343059616342832,-1.834578107374486,0.1921347086836917,-0.19484897026898282,0.19755788267322935,0.33856288809532165,-0.33944451427477845,0.3403107717200675,0.7921738603519926,-0.7912788009945185,0.7903895443314931
Glynn,0.4180099012071744,-0.41810790880629933,0.41820766988471963,0.742716141471128,-0.7426281887776915,0.7425423381428854,-0.11854285449371814,0.11865656269691169,-0.11877474052200582,0.02693001356287236,-0.027481410616637964,0.028030200919863347,0.4236393858097204,-0.42449600917263947,0.4253551258742038,0.4657447682982364,-0.4661858998491403,0.4666288740025933,0.32116975419594296,-0.321553135593051,0.3219380671206451,-0.6328290128920322,0.6329467622859196,-0.6330755177364483,-0.03423816169240582,0.03429291310638599,-0.034354200572751924,1.077958073292528,-1.0779068456628287,1.0778542034041687,-0.3183111143547427,0.31861710089047973,-0.3189259545102033,0.08330864162145675,-0.08417603211181439,0.08504473279815969,0.8778131568018762,-0.8780068403153997,0.8782001183821356,-0.6893671930478417,0.6904957888464,-0.6916186848237886,1.188323046227593,-1.1870594634134015,1.1858080726029447,0.1858429540206648,-0.186057240814612,0.18626939704123582
Gordon,-1.2854557985419992,1.2864558694683133,-1.2875086837075145,-0.5727588979807005,0.5735509906244407,-0.5743400193311469,-0.19096693172294266,0.19150782334491923,-0.1920477635385093,0.8585901577636224,-0.8583500598867952,0.858104291874975,-0.4468557126818842,0.44633237637892353,-0.4457916566692551,0.15380002161887435,-0.15370151424300496,0.15360393794040467,0.11544775489443566,-0.1153773815062021,0.11530786209441977,0.5709956488775836,-0.5702830640507289,0.569574997200007,0.46310670932774106,-0.46243206453379504,0.4617726902464716,-0.25108363127628636,0.2516637103832839,-0.25224672976178497,-0.0872799626279609,0.08697210349638262,-0.08666562447104526,0.20796235681250583,-0.2077912405151066,0.2076219238381749,-0.8086793408977706,0.8084530912539458,-0.8082252677251902,2.1050667078661887,-2.103760395908448,2.102465429260698,-0.8715030176160276,0.8721562548567846,-0.8728101276312512,0.053663233799284504,-0.05363084881732187,0.05359727633582698
Grady,-0.011718735627020442,0.013357448893027571,-0.01497583896872108,-0.13681949649359954,0.13623404728772842,-0.1356525972775294,-0.3994997291618522,0.4007622895468698,-0.402020895266414,-0.9498883476321447,0.9496205456789646,-0.9493569684884168,-0.7273510821680337,0.7283634652123903,-0.7293521795104156,0.4116110284737351,-0.41189947555721934,0.41218323950883057,0.33205425527165355,-0.33236732733400126,0.33267573154739244,-2.742290365239525,2.740894441934405,-2.739486863906857,-2.2981509678861065,2.2978212118368804,-2.297495414400068,-0.19512973712255732,0.19520710114978287,-0.1952843557483806,-0.11865542876248537,0.11889856144009997,-0.11914263006857016,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,0.12340192496185651,-0.1235920900194861,0.12378256696895495,-0.321905379609453,0.3239662028162558,-0.32600763419562556,-0.25731058034631804,0.2573495924607694,-0.2573953934982665,-0.3392697023394911,0.33936836235648415,-0.33946629562142727
Greene,-0.6759635774549311,0.6791438776027555,-0.6823125954882705,1.0326732137689807,-1.034063706478726,1.0354482962456326,-1.435689560709226,1.435643082077748,-1.4355985058947756,-0.014854811939996711,0.01485992112804525,-0.014865994637096877,-0.944484866374785,0.944188845755282,-0.9438853983838263,,,,,,,-2.0511063359147474,2.0520816593645064,-2.0530481214957694,-1.6594301291618316,1.6585762487291758,-1.6577142947206052,-0.39360007276526937,0.39381049075571606,-0.3940227699414446,-1.290149994614729,1.289204729422141,-1.2882556966353504,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,0.05050890952404493,-0.04968628923785462,0.048861236339736644,0.1826981801222675,-0.18347194975497255,0.18424520746015038,0.08517962208303022,-0.08482504849032854,0.08446744713021734,-0.3483386478674118,0.3487398132325522,-0.3491421174400725
Gwinnett,0.8376620063593243,-0.837343471228242,0.8369817489118935,0.09340690175506366,-0.09222612195849489,0.09104687811011646,-0.5651027592103647,0.5658505983405484,-0.5666093066708822,0.3798187043306569,-0.38148338270725485,0.38313998886839207,-0.2678221503348223,0.2686946258636573,-0.2695622118199234,-0.1803634501633039,0.1805044728625439,-0.18064637809294354,-0.15861638183163404,0.1586523495888429,-0.15868918126458018,0.20721123127200378,-0.20757018604670802,0.20791134190019805,0.397860071684801,-0.39759761923103354,0.39731280657132606,-0.08909485312779356,0.08937457771231719,-0.08966999348580001,-0.17325484920050008,0.17305701002414156,-0.17286566074132445,-0.14350484911287065,0.1430716599532752,-0.14263364699329747,0.17613177910526587,-0.17508313476543083,0.17403126859663015,0.4480165219186723,-0.44920836408170794,0.4503734438788562,0.2526997084059744,-0.25260182988054775,0.2524985101733235,-0.10911565562830684,0.10930735004477586,-0.10951070114729784
Habersham,0.6464555873155783,-0.6453667514593711,0.6442556139000083,-0.9729326711551987,0.9724144182790988,-0.971892550790135,0.0427270853699781,-0.04182637679195507,0.04092452351546474,0.18643467706536285,-0.1871690300337518,0.1878976131096098,1.29071142326251,-1.2905263271653225,1.2903605196067653,-0.11758990356459323,0.11717665951861957,-0.11676229265013084,-0.3021882036150098,0.3018682711447176,-0.301546686746427,-0.34535657317835317,0.3458164002313636,-0.34627437219204815,-0.03804084097952613,0.03860011774725173,-0.03915107958842642,0.0886165526955182,-0.0886536385936543,0.08869039467735686,0.4722482796408269,-0.47206913324643224,0.4718888251426366,-1.1982093278579906,1.1984436689885178,-1.198670013917261,0.11782094388578096,-0.11746679191567025,0.1171114586610516,0.7862804475293861,-0.7852987728854514,0.7843157931616087,0.11376391645830797,-0.11388359153836207,0.1139950217198516,-0.2553750266580317,0.2551736233887263,-0.2549775208312669
Hall,-0.27513473456186766,0.27607323294251473,-0.2770473589281345,-0.26692848902715394,0.26790762338311264,-0.26888194600299925,-0.26168163508420134,0.26212586180559583,-0.2625754296238529,0.02321342220186795,-0.024177276043975536,0.025130372700100247,0.8839984950467825,-0.8841326158720396,0.8842882080129394,0.2525141756433551,-0.25259764152149805,0.2526820425485991,0.1855816032275426,-0.18572403616541328,0.18586742672404397,-1.3921206553040242,1.3914194542124385,-1.3907299146864587,-1.8073778899389894,1.806076137917229,-1.8047921865530567,-0.6665582289940569,0.6667447521073248,-0.6669372712272924,-0.11058346122873365,0.11033615892855697,-0.11009292516443435,0.37762991757570097,-0.37838259206140384,0.37913777659437237,0.32664386342215035,-0.32649029821658165,0.3263358132132831,0.6414165037157741,-0.6406537270247897,0.6398911853427486,0.561709266384679,-0.5632789274768476,0.5648446446544333,0.11030284560727298,-0.10989411186959498,0.10947781834136894
Hancock,-0.12710545281518137,0.12510683177156712,-0.12304656940940335,1.1557554429666692,-1.1559454425246065,1.1561257681150958,-0.8556076061075916,0.8549238650339044,-0.8542323492226861,3.7442532081026387,-3.7419113618561,3.7395807860714485,-1.2352398057420695,1.2365709998331909,-1.2379148569862064,-0.29799711343031954,0.2985415033057533,-0.2990905249134542,-0.2923734513804642,0.2928314594142378,-0.29329423812163913,0.27644139118213723,-0.27816864981860734,0.27988928196293256,-0.7673870506273415,0.7655725132801612,-0.7637652736751751,0.3158177113962599,-0.31746235220751334,0.3191095305197137,2.9519619023689323,-2.9536499420360736,2.955336453115638,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,1.451194656181315,-1.4504325870135792,1.4496666818206545,2.4999278379767484,-2.501304945737116,2.5026797656793773,0.7391486962189688,-0.7414828489710379,0.7438121141492041,1.6464399643813104,-1.647273843022664,1.6481100757686744
Haralson,0.4854319672353885,-0.4833453957201908,0.4812489289950099,0.11913374887050068,-0.1183075573950032,0.11748794900647924,2.3235249988073012,-2.323075735972762,2.3226254140711147,0.3570952773669082,-0.3571346712649883,0.3571704256929688,0.33150477309186427,-0.33187774879329296,0.33224352257890305,-0.15379971080045873,0.15415464337328985,-0.1545040068330425,-0.3087622106940903,0.3090349558392605,-0.3093013259599027,0.7661371159447851,-0.7632714554023265,0.7604200277048865,-0.1138850912061669,0.11660105323637238,-0.11929146439676108,0.11334668843602201,-0.11287974874497578,0.11242892995861971,0.01734080410637279,-0.016758946998352633,0.016182670757516573,-0.40566320982388376,0.40591124299473724,-0.4061522196056865,1.6757839770915213,-1.6753788825183107,1.6749706865783853,0.22912244412252236,-0.229073318310619,0.2290291282459746,-1.3426553304352606,1.3422659650622621,-1.3418573739937065,0.773784579796767,-0.7730628791436206,0.7723454383812156
Harris,0.9707037900978926,-0.9709658708594291,0.9711695711471248,-0.03453813975897772,0.03523202299443633,-0.03591685822099831,-0.2070260704550715,0.20790047404877335,-0.2087835788725406,-1.0767598927185789,1.0757611289283169,-1.0747695320600485,1.3332263362526326,-1.3335211743191764,1.3337853364127465,-0.48275881756955064,0.48322682301337644,-0.4836909058502412,-0.5125769633769437,0.5131338046185296,-0.513686984064247,-0.011061311706692875,0.00959112272534045,-0.008134549538052553,-0.23087794892926655,0.22982389191294386,-0.22878616431331586,0.5643106967772679,-0.5644741692037241,0.5646313649479257,-0.3353988974528138,0.33528220645542595,-0.3351668020739122,-0.7731070414330814,0.7728826066516834,-0.7726526291029279,0.8995192463825092,-0.8983947586123889,0.897266059791381,-0.33641802816807614,0.33464595219121845,-0.33290338363534205,-0.19959272875347717,0.1992437267713668,-0.19890673317568394,0.23646276938681637,-0.2367824168289667,0.23709279624697183
Hart,-0.06183780904191935,0.06271558038310242,-0.06360766716637643,0.7005374364179308,-0.7010544716941778,0.7015707716222327,0.3772037585620921,-0.37747495537124215,0.3777458467762328,0.7962919980282661,-0.795979813375243,0.7956634486503329,0.04755826722831711,-0.04838020957172822,0.04920488385009675,-0.3754637137392066,0.37282272465618493,-0.3701870690021721,-0.6100774610478202,0.6072732896145275,-0.6044743841911434,0.7230276468015098,-0.7243335888262276,0.7256305212296735,1.1035330892049133,-1.104121388384334,1.1047024127156844,-0.11308872729220426,0.11474714221677747,-0.11640840633723173,0.1598647959842953,-0.15948715378231038,0.1591097051584425,0.31171786294223547,-0.31234656653899556,0.312973127667757,0.13155253057591434,-0.13135872817187036,0.13116411036175557,-0.19138705857610208,0.18996527227947313,-0.1885501130342851,-0.3164896767819632,0.31654383287294663,-0.3165957404276598,-0.34360998184210023,0.343769474621106,-0.3439331644635486
Heard,0.3306155073220684,-0.3293820517538379,0.3281487291568507,-3.5423997467184156,3.541934143467643,-3.541464879226754,0.25425780157820943,-0.2552191253496819,0.25618036197221755,0.7923356417805737,-0.7924035974677779,0.7924687239652718,0.2690638089874216,-0.2690521403396868,0.26903379002448596,,,,,,,-0.014523148044286602,0.01627919465418896,-0.018028108609174552,-0.790357936800541,0.7922042158055632,-0.7940427067036968,1.718700681477852,-1.7194135925501368,1.7201378134130183,0.7956375364066521,-0.7952262467678424,0.7948171746566512,,,,1.6588879365511664,-1.658567437061387,1.658244253011378,-1.359848794949005,1.359207818463186,-1.3585671842652953,-0.1601157011558031,0.16043563393501545,-0.1607619292331995,-0.17544810859167198,0.17465942254638556,-0.17386982775427517
Henry,0.5244589533697781,-0.5249460378908625,0.5253778106735264,-0.5250704942535166,0.5262802959550431,-0.5274902938845539,-0.6479917464542014,0.6492660773618569,-0.650545881363546,0.5367345460049063,-0.5381814270968501,0.5396253283705763,-0.6917382622957846,0.6912333516431279,-0.6907512964404651,-0.1030326423188111,0.10335124666585854,-0.1036694408741725,-0.10450075211400298,0.10469450168566992,-0.10488758048643114,0.6440828801176421,-0.64412348912381,0.6441507664128311,0.7527858137748579,-0.7520160312770807,0.7512274493845758,0.10282118863942186,-0.10261189819832922,0.10239399579199025,-0.1571743394977708,0.1567766090476616,-0.15638263124653395,-0.37830430601233367,0.37836069340724576,-0.3784132024800286,0.6698186620445119,-0.6691091090368354,0.6683967387538386,0.5163041745528516,-0.5177131880413932,0.5190974237064405,0.1902607346235937,-0.1901333164280535,0.18999794993367028,0.18031876547600895,-0.18011934019096093,0.1799142046491113
Houston,-0.5822696796117571,0.582281419562993,-0.5823471712503482,6.073543395987807e-05,0.00027319883808502596,-0.0006050556860154008,-0.2500285183657753,0.2511206230174697,-0.25221676792445447,-1.1292041053385127,1.1282881749961984,-1.1273755534233691,0.06753958184538562,-0.06768587006915633,0.06781066932361127,-0.06551133350917583,0.06552236260903585,-0.06553371787302643,-0.0820459322188686,0.08196661664426955,-0.08188749717848579,-0.2842589196055949,0.28483033974404826,-0.28540863877219563,0.07084999367909363,-0.07082805344174357,0.07079580224092274,0.1504728659288624,-0.1501850072889055,0.1498875233260795,-0.2518012727846068,0.2517136593314878,-0.2516308925071019,0.1748616573772501,-0.17522606666440213,0.17558991682385997,0.18289505200125733,-0.1836085546777881,0.1843239530012813,-0.1225825793994239,0.12129402170161845,-0.12001897871197842,0.12600996592037725,-0.12629518389782474,0.12658241529277064,0.10796741514233103,-0.10813465872982088,0.10829599568301848
Irwin,0.4318031751647641,-0.4317480964608255,0.4317165108605637,-1.032962115359605,1.032580125766249,-1.0322001921916415,-1.521234482390545,1.5206238991561383,-1.520008716066589,-0.30046964275832433,0.30215320430081644,-0.3038285131813968,-0.22817166118480156,0.2295038907171107,-0.2308400843017236,-6.318216432180197,6.318721270455566,-6.319212373446892,-6.7434292530457345,6.744239226667221,-6.745034884464308,-0.8325513921569585,0.8331392446906416,-0.8337262676679243,0.3460323228745214,-0.34657779593307647,0.34712686749445937,-1.055492274714726,1.0553544411181386,-1.0552146284671144,0.15102883011714882,-0.15190933258830666,0.1527883806686911,-0.28763996232511324,0.2879974779758244,-0.28835851112216193,-0.040561800990638844,0.040360583005846905,-0.040158739557090394,-0.7470581944983496,0.7467611902943667,-0.7464657586897758,-0.4813551033725569,0.4818253903002905,-0.4822974244848518,-0.022745308777787594,0.02161241261179782,-0.020475980370455026
Jackson,0.9361201986988207,-0.9347538328437219,0.9333448163337963,-1.300471521679169,1.3001510925772417,-1.2998233623434696,0.14861713765228302,-0.14772908792148468,0.14683735956215685,0.7816298710482995,-0.7819102099135381,0.7821779155002322,0.2334579924402085,-0.23307025575314855,0.23267557121449958,-0.337264000350692,0.3376970761497544,-0.3381277089647526,-0.3706459281013224,0.3709987959177567,-0.3713490023132039,-0.9593269352570294,0.959848276749153,-0.9603737199032808,-1.3428020913497976,1.3440615340683857,-1.3453253697798153,-0.9049620021897682,0.9056961736761171,-0.90642913719557,0.5588154977455608,-0.5585385657812411,0.5582609125232489,-0.678995803031589,0.6796166337293532,-0.6802328648129607,0.269188236921324,-0.2691149237011301,0.2690410742787811,1.566193336106777,-1.5652998012425772,1.5643963260491007,0.486938967540979,-0.4878289946869917,0.4887113485466288,0.39596655780667717,-0.395193869219315,0.3944167718311302
