County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Age-adjusted Death Rate,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Child Mortality Rate (Asian),Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),Child Mortality Rate (white),Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (white),ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (White),Firearm Fatalities Rate (white),Homicide Rate,Homicide Rate (Asian),Homicide Rate (Black),Homicide Rate (Hispanic),Homicide Rate (White),Homicide Rate (white),Infant Mortality Rate,Infant Mortality Rate (Asian),Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),Infant Mortality Rate (white),Injury Death Rate,Injury Death Rate (Asian),Injury Death Rate (Black),Injury Death Rate (Hispanic),Injury Death Rate (White),Injury Death Rate (white),MV Mortality Rate,MV Mortality Rate (Asian),MV Mortality Rate (Black),MV Mortality Rate (Hispanic),MV Mortality Rate (White),MV Mortality Rate (white),Mammography Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hosp. Rate,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Suicide Rate (Asian),Suicide Rate (Black),Suicide Rate (Hispanic),Suicide Rate (White),Suicide Rate (white),Teen Birth Rate,Teen Birth Rate (Asian),Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),Teen Birth Rate (white),Violent Crime Rate,YPLL Rate,YPLL Rate (Asian),YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),YPLL Rate (white),Years of Potential Life Lost Rate
Rockdale,2023,43.3,22.7,15.098612356,17.5,4.6242515306,15.864720695,,410.84407508,,,,4.9429661317,3.4921943158,57.385257615,,,,,,,,15.04979279,,8.2859546695,,33.37494901,,,,18.137740657,,20.483569814,,16.334299188,,9.5434113878,,,,,,10.167549764,,,,,,71.002618913,,58.299391008,31.952965235,110.07897279,,,,12.50698064,,17.989634081,,,65746.0,13.519832799,,,,3517.0,14.408232902,,11.013756483,,26.698230869,,18.183388762,,13.07277628,32.3392023,21.42279709,,,,,8338.3274984,4445.8590793,10941.375144,,8609.2087758
Schley,2011,,24.3,,,,22.0,97.9511,,,0.0,,,,,,,,,,,0.0,,,,,,,3446.2,1812.7,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,76.0,,,,,,,8929.4,,,,,,
Schley,2012,,24.8,,,14.4,21.8,,,0.0,,,,,,,,,,,,,,,,,,,3707.4,2505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.306122449,,,0.0,,,,,,,,,,66.9,,,,,,220.47244094,8901.44,,,,,,
Schley,2013,,26.4,,,11.4,22.0,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,3261.9,1925.7,,,,,,,,,,,,,,,,,,,,,,,,,34.252973781,,,,,,,,,0.0,0.0,,,,,,,,,50.080775444,,,,,,178.43866171,8792.92,,,,,,
Schley,2014,,28.5,,,11.904761905,22.322670376,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,3215.2,1898.1,,,,,,,,,,,,,,,,,,,,,,,,,34.252973781,,,,,,,,,0.0,0.0,,,,,,,,,54.179566563,,,,,,139.10140492,8792.92,,,,,,
Schley,2015,,28.6,,,9.9789915966,21.083489681,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,1876.9,1219.0,,,,,,,,,,,,,,,,,,,76.585110242,,,,,,29.599810561,,,,,,,,,0.0,,,,,,,,,,44.494720965,,,,,,118.73350923,,,,,,,7228.93
Schley,2016,,27.0,14.7,17.6,7.7281191806,21.213514135,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,1608.5,1922.3,,,,,,,,,,,,,,,,,,,59.849180066,,,,,,37.682251659,,,,,,,,,0.0,0.0,44.86,,,,,,,,40.029112082,,,,,,118.73350923,,,,,,,9234.2
Schley,2017,,29.0,15.454090969,18.415994576,6.5902578797,19.491140391,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,2090.9,1688.1,,,,,,,,,,,,,,,,,,,55.053086905,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,35.435861091,,,,,,191.0660166,,,,,,,9951.1
Schley,2018,,27.6,15.088696577,19.382447519,6.4285714286,17.684594348,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,2139.0,1680.7,,,,,,,,,,,,,,,,,,,62.725419476,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,28.393351801,,,,,,191.0660166,,,,,,,8870.2911215
Schley,2019,,26.4,15.088696577,19.382447519,5.5868544601,16.056863202,,,0.0,,,,,,,,,,,0.0,,,,,,,,2568.0,1712.0,,,,,,,,,,,,,,,,,,,62.18180405,,,,,,,,,,,,,,,0.0,,,,,,,,,,22.130013831,,,,,,155.0838422,,,,,,,9056.3867683
Schley,2020,26.9,24.6,14.8684755,18.294648496,4.6511627907,15.117087874,,378.15325302,0.0,,,4.2186212835,3.9859746612,,,,,,,0.0,,,,,,,,2136.3,1655.1,,,,,,,,,,,,,,,,,,,57.964293995,,,,,,,,,,,,,45378.0,,0.0,,,3097.0,,,,,,,14.522821577,,,,,,155.0838422,,,,,,,9369.6026048
Schley,2021,27.6,23.3,16.692467175,21.79171502,3.8636363636,15.813953488,,367.55176442,,,,4.9492381048,4.6661692941,,,,,,,,,,,,,,,2523.4,1630.2,,,,,,,,,,,,,,,,,,,61.604805175,,,,,,,,,,,,,51129.0,,,,,3473.0,,,,,,,16.050244243,,,,,,155.0838422,,,,,,,7495.7192877
Schley,2022,34.7,21.8,17.628027277,21.8,4.33566434,14.782000466,,,,,411.32928571,5.6403077585,4.8679236927,,,,,,,,,,,,,,,2602.3,2046.3,,,,,,,,,,,,,,,,,,,88.461538462,,,,,,,,,,,,,53163.0,,,,,3605.0,,,,,,,13.286713287,,,,,,155.0838422,,,,,,,9199.1280096
Schley,2023,37.1,22.6,17.109114835,20.8,3.701968135,15.703069236,,411.32928571,,,,5.189495708,3.7686485089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.461538462,,,,,,,,,,,,,53369.0,,,,,2286.0,,,,,,,13.286713287,,,,,,,,,,,,,9199.1280096
Screven,2011,,29.8,8.1,17.2,,20.8,101.6336,,,0.0,,,,,,,,,,,0.0,,,,,,,4399.0,1893.2,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,56.338,,,0.0,0.0,,,,,,,,,58.9,,,,,,,10421.0,,,,,,
Screven,2012,,33.5,7.6,16.6,14.1,21.8,89.89916141,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,4527.5,2098.3,,,,,,,,,,,,,,,,,,,,,,,,,31.8548916,,,,,,58.695652174,,,0.0,0.0,,,,,,,,,61.1,,,,,,,12091.9,,,,,,
Screven,2013,,39.0,7.9,18.4,12.7,22.4,101.54999995,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,4122.2,2282.3,,,,,,,11.516093741,,,,,,,,,,,,,,,,,,26.870885396,,,,,,,,,0.0,0.0,,,,,,,,,61.677061677,,,,,,293.68575624,10691.07,,,,,,
Screven,2014,,38.2,,19.0,11.587301587,20.859256768,78.133265037,,0.0,,,,,,,,,,,0.0,,,,,,,,5005.3,2598.5,,,,,,,11.516093741,,,,,,,,,,,,78.3,,,,,,26.870885396,,,,,,,,,0.0,,,,,,,,,,62.320916905,,,,,,147.92899408,10691.07,,,,,,
Screven,2015,,40.5,,19.0,10.550124033,21.212121212,,,0.0,,,,,,,,,,,0.0,,,,,,,,5154.6,2866.8,,,,,,,10.3,,,,,,14.4,,,,,,74.063914415,,,,,,27.274764025,,,,,,,,,0.0,,60.02,,,,,,,,64.112196344,,,,,,199.03326699,,,,,,,8968.46
Screven,2016,,40.2,13.1,18.6,10.032834732,20.636691265,,,0.0,,,,,85.372794536,,,,,,0.0,,,,,,,,5397.3,3588.7,,,,,,,12.5,,,,,,,,,,,,70.532590206,,,,,,24.506200069,,,,,,,,,0.0,,51.81,,,,,,,,60.443968976,,,,,,199.03326699,,,,,,,9733.0
Screven,2017,,40.0,13.684595342,19.866710992,8.1028055719,18.371808325,,,0.0,,,,,76.330051141,,,,,,0.0,,,,,,,,5382.4,3404.3,14.1,,,,,,,,,,,,,,,,,,84.440441342,,,,,,26.851244108,,,,,,,,,0.0,,59.93,,,,,,,,60.005742176,,,,,,401.08901745,,,,,,,10118.1
Screven,2018,,44.4,13.567034442,22.395910099,7.6072449952,16.161794577,,,0.0,0.0,,,,95.034449988,,,,,,,0.0,,,,,,,5079.6,3070.7,,,,,,,,,,,,,,,,,,,80.584734141,,,,,,26.080065802,,,,,,,,,0.0,0.0,58.04,,,,,,,,53.934871099,,,,,,401.08901745,,,,,,,10501.524723
Screven,2019,,33.8,13.567034442,22.395910099,6.3696682464,16.845232736,,,0.0,,,,,89.169909209,,,,,,0.0,,,,,,,,4768.7,3243.6,18.4,,,,,,,,,,,,,,,,,,89.381987401,,,,,,30.286816149,,,,,,,,,0.0,,,,,,,,,,51.198257081,,,,,,341.75334324,,,,,,,9392.4241435
Screven,2020,29.5,41.2,13.397352381,19.896080873,5.4033771107,16.180104329,,472.82027802,,,,4.2119127016,4.0467156699,99.370652534,,,,,,,,,,,,,,3832.4,2519.3,18.523268074,,,,,,,,,,,,,,,,,,84.067139722,,58.048214164,,105.56127703,,,,31.404000387,,33.029947152,,,39048.0,31.432511356,,,,4887.0,,,,,,,45.784051889,,41.181041181,,48.722044728,,341.75334324,,,11002.172439,,9532.9833373,,9848.8005383
Screven,2021,31.8,33.0,15.53024882,23.620547836,5.4048742138,16.003700278,,475.98066699,42.7,50.5,,4.8683451205,4.8466032662,134.27324606,,,,,,42.5,49.6,,,,,,,3757.5,3020.2,24.263876797,,,,,,10.163841119,,,,,,,,,,,,79.928064742,,54.901691658,,100.697134,,,,34.083162918,,27.566435109,,,42331.0,29.475139245,2.4,2.8,,5020.0,11.121202445,,,,,,44.603743528,,40.935672515,,47.928513404,,341.75334324,,,9628.8226962,,10293.173205,,9711.1913222
Screven,2022,38.5,30.5,16.746502243,24.8,8.16326531,15.506921062,,,,,531.09930521,5.7362364521,5.1493562773,135.76580399,,,,,,,,,,,,,,4564.6,2919.1,25.746284668,,,,,,11.206193969,,,,,,,,,,,,81.529901449,,72.498791687,,,88.012218167,,,29.419696487,,,34.988214496,,44061.0,31.581092095,,,,4354.0,11.82547355,,,,,,46.330463305,,46.532045654,,,45.118949959,341.75334324,,,12238.801544,,,10151.228491,10920.331463
Screven,2023,39.0,31.9,15.071915528,22.2,5.6228035923,16.67781707,,531.09930521,,,,5.065199549,3.9138745557,135.76580399,,,,,,,,,,,,,,,,25.746284668,,,,,,11.206193969,,,,,,,,,,,,81.529901449,,72.498791687,,88.012218167,,,,29.419696487,,34.988214496,,,45061.0,31.581092095,,,,3416.0,11.82547355,,,,,,46.330463305,,46.532045654,,45.118949959,,,,,12238.801544,,10151.228491,,10920.331463
Seminole,2011,,37.7,6.0,12.2,,20.6,135.3959,,,,,,,,,,,,,,,,,,,,,4447.7,2104.4,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,67.7419,,,,,,,,,,,,,74.6,,,,,,,11429.8,,,,,,
Seminole,2012,,40.7,5.2,11.6,10.7,21.6,132.47742456,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,4280.8,2727.2,,,,,,,,,,,,,,,,,,,,,,,,,32.601608346,,,,,,61.538461538,,,0.0,0.0,,,,,,,,,74.5,,,,,,272.43943745,9356.13,,,,,,
Seminole,2013,,44.6,3.9,13.9,10.3,21.4,169.75999975,,0.0,,,,,,,,,,,0.0,,,,,,,,4684.2,2481.8,,,,,,,,,,,,,,,,,,,,,,,,,30.667419902,,,,,,,,,0.0,,,,,,,,,,77.684314696,,,,,,246.69208343,10643.45,,,,,,
Seminole,2014,,40.4,,17.2,9.307875895,22.461712989,124.58353351,,,,,,,,,,,,,,,,,,,,,4294.3,2429.2,,,,,,,,,,,,,,,,,,,93.2,,,,,,30.667419902,,,,,,,,,,,,,,,,,,,79.641612743,,,,,,195.52547471,10643.45,,,,,,
Seminole,2015,,43.4,,17.2,8.4079197179,20.531674208,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,4787.8,2752.4,,,,,,,,,,,,,,,,,,,104.41730603,,,,,,34.022973608,,,,,,,,,0.0,,142.78,,,,,,,,73.906485671,,,,,,257.01111195,,,,,,,12930.47
Seminole,2016,,42.7,13.1,17.2,9.5405232929,21.977866061,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,4570.1,2574.4,,,,,,,,,,,,,,,,,,,97.346735489,,,,,,33.981132381,,,,,,,,,0.0,0.0,97.77,,,,,,,,72.884811417,,,,,,257.01111195,,,,,,,13334.7
Seminole,2017,,42.7,14.09300884,16.434532645,7.9974408189,19.211384524,,,,,,,,,,,,,,,,,,,,,,4100.3,3002.9,29.5,,,,,,,,,,,,,,,,,,113.59505634,,,,,,19.510608894,,,,,,,,,,,105.81,,,,,,,,69.76744186,,,,,,259.92350822,,,,,,,13215.3
Seminole,2018,,39.4,13.538326682,18.264229865,7.9014715291,15.853840418,,,,,,,,,,,,,,,,,,,,,,4738.4,3283.2,25.175657428,,,,,,,,,,,,,,,,,,102.99132584,,,,,,17.970039044,,,,,,,,,,,93.42,,,,,,,,63.52567496,,,,,,259.92350822,,,,,,,12404.812213
Seminole,2019,,44.8,13.538326682,18.264229865,6.562099872,14.512401787,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,5166.9,2756.5,25.6,,,,,,16.5,,,,,,,,,,,,99.911705934,,,,,,18.099249704,,,,,,,,,0.0,0.0,,,,,,,,,54.184549356,,,,,,260.62322946,,,,,,,11276.714532
Seminole,2020,30.7,40.1,12.972464798,17.925390354,5.2906596995,16.270537566,,565.17192914,,,,4.1131954219,3.9480945376,,,,,,,,,,,,,,,4119.1,2121.6,28.296547821,,,,,,,,,,,,,,,,,,103.75400868,,70.556692302,,128.26800468,,,,,,,,,36869.0,16.583747927,,,,7234.0,,,,,,,52.976515565,,67.599067599,,36.739380023,,260.62322946,,,12150.19851,,11147.469148,,11384.451132
Seminole,2021,43.7,36.2,16.0003645,22.486048071,4.4122489299,17.4190461,,563.25470748,0.0,,,5.0211832415,4.7112026151,,,,,,,0.0,,,,,,,,3696.9,2261.6,,,,,,,,,,,,,,,,,,,90.883000096,,,,,,,,,,,,,38618.0,20.187406423,0.0,,,8837.0,,,,,,,52.484645449,,69.295101553,,36.172695449,,260.62322946,,,12960.588094,,10317.917038,,10838.640875
Seminole,2022,37.1,34.2,16.331555208,23.4,5.01131587,16.850057481,,,0.0,,626.25170627,5.6925966707,5.0789773131,,,,,,,0.0,,,,,,,,3900.5,2859.6,,,,,,,,,,,,,,,,,,,106.73135233,,94.237042407,,,121.08429029,,,,,,,,41778.0,25.615628949,0.0,,,6982.0,,,,,,,46.643913538,,62.119366626,,,30.73286052,260.62322946,,,16036.924685,,,9779.1669068,11611.787786
Seminole,2023,38.3,36.9,15.472865626,23.0,3.7267080745,16.796346414,,626.25170627,,,,5.3305423542,4.162026315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.73135233,,94.237042407,,121.08429029,,,,,,,,,41917.0,25.615628949,,,,4128.0,,,,,,,46.643913538,,62.119366626,,30.73286052,,,,,16036.924685,,9779.1669068,,11611.787786
Spalding,2011,,26.7,10.4,22.4,,20.4,88.3962,,,12.1,,,,,,,,,,,10.9,,,,,,,5900.1,3078.1,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,59.1111,,,,1.0,,,,,,,,,86.9,,,,,,,10507.4,,,,,,
Spalding,2012,,35.1,11.6,20.5,13.3,21.8,84.580314457,,16.4,26.4,,,,,,,,,,,25.1,,,,,,,5921.9,3020.4,,,,,,,5.801,,,,,,,,,,,,,,,,,,20.650035267,,,,,,60.032894737,,,1.5,2.4,,,,,,,,,81.4,,,,,,477.75141142,10309.51,,,,,,
Spalding,2013,,34.6,9.8,18.6,12.5,21.7,70.519999981,,,12.1,,,,,,,,,,,12.5,,,,,,,5633.8,2926.6,,,,,,,5.7052746405,,,,,,,,,,,,,,,,,,19.626144763,,,,,,,,,,1.1,,,,,,,,,76.790793042,,,,,,451.38000031,10423.67,,,,,,
Spalding,2014,,37.4,,19.6,11.282994,20.990600676,76.333830137,,,14.6,,,,,,,,,,,14.1,,,,,,,5954.2,3327.2,,,,,,,5.7052746405,,,,,,,,,,,,70.8,,,,,,19.626144763,,,,,,,,,,1.2,,,,,,,,,73.728139905,,,,,,445.01940492,10423.67,,,,,,
Spalding,2015,,34.9,,19.6,10.721598531,20.977718161,,,11.8,18.6,,,,66.748420546,,,,,,12.5,20.3,,,,,,,5224.0,3234.9,,,,,,,7.6,,,,,,10.8,,,,,,75.056996407,,,,,,16.651290475,,,,,,,,,1.1,,71.99,,,,,,,,70.897272666,,,,,,470.30035208,,,,,,,9962.73
Spalding,2016,,41.4,14.1,19.0,9.4974492565,19.881974854,,,10.6,16.4,,,,53.454917066,,,,,,10.8,15.4,17.216014023,,,,,,3329.9,2513.7,,,,,,,7.3,,,,,,9.6244872199,,,,,,71.889602576,,,,,,17.030125396,,,,,,,,,0.9,1.3,68.85,,,,,,,,67.572202785,,,,,,470.30035208,,,,,,,9933.7
Spalding,2017,,35.5,14.62617792,18.894284917,7.8132409265,17.866807971,,,8.2,15.7,,,,70.29090851,,,,,,7.6,15.3,16.15694123,,,,,,3539.3,2653.7,12.2,,,,,,7.1,,,,,,8.2926829268,,,,,,70.676682324,,,,,,16.518815824,,,,,,,,,0.6,1.3,59.12,,,,,,,,63.663832478,,,,,,531.4810293,,,,,,,10526.8
Spalding,2018,,32.4,14.015265345,20.894273545,6.8392664509,15.541867694,,,10.2,17.4,,,,81.882987605,,,,,,,18.2,17.112188545,,,,,,3984.9,2609.7,13.102929753,,,,,,7.5783748844,,,,,,8.8557041153,,,,,,75.809807855,,,,,,17.385683558,,,,,,,,,0.7,1.5,52.23,,,,,,,,56.038647343,,,,,,531.4810293,,,,,,,10999.587753
Spalding,2019,,32.5,14.015265345,20.894273545,5.8151354762,15.875619992,,,,9.5,,,,88.306600517,,,,,,,7.5,17.504388968,,,,,,4289.2,2745.0,13.0,,,,,,7.1,,,,,,8.788890842,,,,,,79.80028194,,,,,,18.224166133,,,,,,,,,,0.7,,,,,,,,,51.493383743,,,,,,584.59422283,,,,,,,11745.335524
Spalding,2020,39.3,29.1,13.962437045,18.691568611,4.7003607579,15.686050931,,554.74197819,15.3,23.7,,4.1883055925,4.0356361075,91.670821338,,125.93497176,,62.006396449,,13.4,20.8,16.302741917,,,,,,3330.2,2146.4,15.72496724,,14.475315064,,17.495651816,,7.0793484345,,13.049463993,,4.0413392263,,9.0876692801,,,,,,83.249826563,,52.473017108,,105.48848889,,,,13.049463993,,23.513246408,,,43510.0,19.025748918,0.9,1.4,,5920.0,14.045264822,,,,,,46.269781462,,56.773965334,40.0,39.038147543,,584.59422283,,,13469.963135,,11080.971368,,11618.242482
Spalding,2021,41.6,29.0,15.627954071,22.161447981,3.9930252833,17.297164182,,534.9502815,24.3,31.5,,4.801048007,4.9047104076,73.813764662,,102.13345438,,56.033488249,,22.1,29.5,13.623771968,,,,,,3205.8,2182.3,16.817514677,,12.430411891,,20.580154557,,6.8153287737,,12.226748264,,4.042200574,,8.5867620751,,,,,,83.781800391,,52.385307253,,107.0168037,,,,14.157287464,,23.518257885,,,49237.0,19.346739745,1.3,1.8,,4789.0,16.699319484,,,,,,43.302367396,,54.388133498,34.334763948,35.878428466,,584.59422283,,,12090.14841,,10690.709292,,10753.508869
Spalding,2022,39.0,25.6,16.680776907,22.3,7.59229818,16.954218691,,,20.5,27.6,555.85887562,5.6181231068,5.000989197,57.589864184,,59.732696185,,,59.976009596,17.4,23.2,14.983742639,,,,,,3209.6,2292.5,20.580926929,,13.890938767,,,26.230924717,7.6345535531,,12.642784447,,,5.1463966034,8.8999644001,,,,,,88.376921517,,55.563755068,,,114.69600416,,,17.699898226,,,23.158784715,,51019.0,20.286099441,1.3,1.7,,4002.0,19.475111514,,,,,,39.914416408,,52.978982109,26.315789474,,31.259215571,584.59422283,,,12256.520364,,,11110.089141,10926.270779
Spalding,2023,39.7,34.7,16.402200602,22.2,4.6818934585,16.871506241,,555.85887562,,,,5.0691840774,4.0811103894,57.589864184,,59.732696185,,59.976009596,,,,14.983742639,,,,,,,,20.580926929,,13.890938767,,26.230924717,,7.6345535531,,12.642784447,,5.1463966034,,8.8999644001,,,,,,88.376921517,,55.563755068,,114.69600416,,,,17.699898226,,23.158784715,,,52902.0,20.286099441,,,,2694.0,19.475111514,,,,,,39.914416408,,52.978982109,26.315789474,31.259215571,,,,,12256.520364,,11110.089141,,10926.270779
Stephens,2011,,24.3,7.1,20.9,,20.0,102.3251,,,26.3,,,,,,,,,,,23.1,,,,,,,7030.0,4237.3,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,63.2479,,,,1.8,,,,,,,,,65.4,,,,,,,11082.4,,,,,,
Stephens,2012,,34.2,7.3,20.7,10.5,22.8,89.826067025,,,23.4,,,,,,,,,,,23.2,,,,,,,6090.9,3750.3,,,,,,,,,,,,,,,,,,,,,,,,,32.781696509,,,,,,64.748201439,,,,1.6,,,,,,,,,60.7,,,,,,295.02427666,10879.98,,,,,,
Stephens,2013,,33.5,6.5,21.5,10.1,23.9,100.40999985,,,,,,,,,,,,,,,,,,,,,4909.9,2951.4,,,,,,,,,,,,,,,,,,,,,,,,,28.888567905,,,,,,,,,,,,,,,,,,,55.000745268,,,,,,247.79915227,9338.69,,,,,,
Stephens,2014,,32.8,,18.0,9.1811978772,21.929242151,98.839375583,,,28.6,,,,,,,,,,,23.5,,,,,,,4709.6,2935.6,,,,,,,,,,,,,,,,,,,92.8,,,,,,28.888567905,,,,,,,,,,2.0,,,,,,,,,53.430570025,,,,,,245.91108777,9338.69,,,,,,
Stephens,2015,,31.1,,18.0,7.9217791411,19.201756899,,,,18.7,,,,,,,,,,,19.5,,,,,,,4221.1,3759.9,,,,,,,6.5,,,,,,,,,,,,102.22984035,,,,,,27.040897979,,,,,,,,,,,75.04,,,,,,,,52.426017726,,,,,,281.25475092,,,,,,,10236.84
Stephens,2016,,30.3,14.6,17.8,7.6034819684,18.792628066,,,22.4,22.4,,,,42.992261393,,,,,,19.4,19.4,22.062449711,,,,,,5300.8,3910.5,,,,,,,7.1,,,,,,,,,,,,103.25324785,,,,,,25.358044564,,,,,,,,,1.4,1.4,48.49,,,,,,,,51.207581779,,,,,,281.25475092,,,,,,,10682.1
Stephens,2017,,31.0,15.618389884,18.140782918,6.4832089552,17.205519961,,,,,,,,60.986234536,,,,,,,,18.241280017,,,,,,5507.9,3850.9,20.2,,,,,,6.6,,,,,,,,,,,,104.97667185,,,,,,22.671473756,,,,,,,,,,,71.62,,,,,,,,46.609508963,,,,,,329.55715757,,,,,,,9998.9
Stephens,2018,,29.9,15.313227635,19.291808408,5.8865886589,15.345117014,,,,,,,,61.002178649,,,,,,,,20.828722809,,,,,,5738.4,3940.8,22.587253001,,,,,,6.6472419485,,,,,,,,,,,,102.0320739,,,,,,20.495662675,,,,,,,,,,,74.08,,,,,,,,41.720779221,,,,,,329.55715757,,,,,,,9994.4320636
Stephens,2019,,28.4,15.313227635,19.291808408,5.2813067151,15.373954363,,,,,,,,60.703290986,,,,,,,,15.538606964,,,,,,6040.5,4520.7,19.5,,,,,,6.7,,,,,,,,,,,,99.696238025,,,,,,23.302134365,,,,,,,,,,,,,,,,,,,39.687811358,,,,,,275.95655152,,,,,,,10930.315589
Stephens,2020,37.2,25.6,15.604205117,17.247902371,4.5238963882,15.776458952,,552.59135805,,,,4.1509655997,3.7107923089,60.482999957,,,,,,,,12.873989392,,,,,,4630.9,3156.2,17.088440447,,,,,,6.1004015173,,,,,,,,,,,,103.30738997,,98.077677521,,108.82404918,,,,,,,,,45850.0,25.510769982,,,,5867.0,22.118208955,,,,,,39.14709312,,41.994750656,,39.648477417,,275.95655152,,,15548.392011,,10653.09477,,11066.090464
Stephens,2021,38.9,23.2,17.402445703,21.010821585,3.8558727188,16.697384807,,558.15673761,24.3,33.3,,4.8180176666,4.5852995557,55.897149245,,,,,,22.3,33.5,,,,,,,4451.9,3238.4,17.029577279,,,,,,5.5447740505,,,,,,,,,,,,102.17746368,,78.477535805,,110.48082369,,,,,,,,,45416.0,21.624618797,1.2,1.9,,5951.0,23.091966733,,,,,,35.096557515,,33.467202142,,35.950413223,,275.95655152,,,15209.138039,,10793.535005,,11053.941316
Stephens,2022,34.9,22.9,18.734606567,21.5,6.42404456,16.06271777,,,,20.6,575.67009564,5.5169377433,4.6380399791,59.952038369,,,,,,,18.7,,,,,,,4344.9,3112.0,19.274061739,,,,,,,,,,,,,,,,,,113.33148302,,85.802917299,,,123.10711244,,,,,,,,46626.0,22.680252691,,1.2,,5025.0,24.647793359,,,,,,33.406445082,,29.216467463,37.878787879,,34.562211982,275.95655152,,,13824.200378,,,11437.466919,11240.917902
Stephens,2023,34.7,24.1,17.458461258,20.9,4.3093607306,16.686602871,,575.67009564,,,,5.2935554661,3.6971036758,59.952038369,,,,,,,,,,,,,,,,19.274061739,,,,,,,,,,,,,,,,,,113.33148302,,85.802917299,,123.10711244,,,,,,,,,47909.0,22.680252691,,,,3908.0,24.647793359,,,,,,33.406445082,,29.216467463,37.878787879,34.562211982,,,,,13824.200378,,11437.466919,,11240.917902
Stewart,2011,,40.2,,,,21.2,104.1651,,,0.0,,,,,,,,,,,0.0,,,,,,,1912.0,2419.6,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,80.5,,,,,,,14543.1,,,,,,
Stewart,2012,,46.1,,,10.6,22.0,122.46584907,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,1191.7,1406.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.191489362,,,0.0,0.0,,,,,,,,,89.9,,,,,,662.84779051,13811.61,,,,,,
Stewart,2013,,44.9,,,11.2,21.4,142.31999969,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,1653.0,1227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,88.235294118,,,,,,500.13161358,13978.03,,,,,,
Stewart,2014,,48.5,,,11.358473421,22.071942446,127.50003254,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,1932.5,1688.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,91.360476663,,,,,,297.97377831,13978.03,,,,,,
Stewart,2015,,44.0,,,11.02610261,21.480831138,,,,,,,,,,,,,,,,,,,,,,1948.4,1128.0,,,,,,,,,,,,,,,,,,,70.488721805,,,,,,,,,,,,,,,,,108.97,,,,,,,,88.645418327,,,,,,88.062083769,,,,,,,10575.29
