County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Age-adjusted Death Rate,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Child Mortality Rate (Asian),Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),Child Mortality Rate (white),Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (white),ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (White),Firearm Fatalities Rate (white),Homicide Rate,Homicide Rate (Asian),Homicide Rate (Black),Homicide Rate (Hispanic),Homicide Rate (White),Homicide Rate (white),Infant Mortality Rate,Infant Mortality Rate (Asian),Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),Infant Mortality Rate (white),Injury Death Rate,Injury Death Rate (Asian),Injury Death Rate (Black),Injury Death Rate (Hispanic),Injury Death Rate (White),Injury Death Rate (white),MV Mortality Rate,MV Mortality Rate (Asian),MV Mortality Rate (Black),MV Mortality Rate (Hispanic),MV Mortality Rate (White),MV Mortality Rate (white),Mammography Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hosp. Rate,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Suicide Rate (Asian),Suicide Rate (Black),Suicide Rate (Hispanic),Suicide Rate (White),Suicide Rate (white),Teen Birth Rate,Teen Birth Rate (Asian),Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),Teen Birth Rate (white),Violent Crime Rate,YPLL Rate,YPLL Rate (Asian),YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),YPLL Rate (white),Years of Potential Life Lost Rate
Lee,2012,N/A,14.8,11.2,18.0,8.3,16.3,71.261628174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3273.5,1742.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.120910647,N/A,N/A,N/A,N/A,N/A,67.251461988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.1,N/A,N/A,N/A,N/A,N/A,93.396657592,7243.6,N/A,N/A,N/A,N/A,N/A,N/A
Lee,2013,N/A,18.0,13.3,21.1,8.0,16.7,65.2099998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3171.5,1916.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.353687319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.110669317,N/A,N/A,N/A,N/A,N/A,104.6334658,7407.35,N/A,N/A,N/A,N/A,N/A,N/A
Lee,2014,N/A,16.8,15.3,22.9,7.4391805378,15.815636682,88.444397992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3484.0,1904.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.5,N/A,N/A,N/A,N/A,N/A,22.353687319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.090621707,N/A,N/A,N/A,N/A,N/A,168.53054756,7407.35,N/A,N/A,N/A,N/A,N/A,N/A
Lee,2015,N/A,16.1,15.3,22.9,6.953125,15.761020789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.007093995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2910.8,1773.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.6,N/A,N/A,N/A,N/A,N/A,53.500028158,N/A,N/A,N/A,N/A,N/A,20.282638568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.401260504,N/A,N/A,N/A,N/A,N/A,258.73858778,N/A,N/A,N/A,N/A,N/A,N/A,7177.81
Lee,2016,N/A,17.4,17.1,14.6,6.3594929497,16.193834694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.729557341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1810.0,1326.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.5961615354,N/A,N/A,N/A,N/A,N/A,57.336242099,N/A,N/A,N/A,N/A,N/A,16.589667151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.025099075,N/A,N/A,N/A,N/A,N/A,258.73858778,N/A,N/A,N/A,N/A,N/A,N/A,7473.3
Lee,2017,N/A,16.1,17.936582094,15.530359244,5.3053053053,13.768115942,N/A,N/A,N/A,17.1,N/A,N/A,N/A,57.504312823,N/A,N/A,N/A,N/A,N/A,N/A,17.0,N/A,N/A,N/A,N/A,N/A,N/A,1672.9,1282.7,18.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.02004008,N/A,N/A,N/A,N/A,N/A,56.635701212,N/A,N/A,N/A,N/A,N/A,16.384570699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.9,51.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.678938242,N/A,N/A,N/A,N/A,N/A,307.4547976,N/A,N/A,N/A,N/A,N/A,N/A,7001.4
Lee,2018,N/A,16.9,18.088244293,16.768174522,4.7738693467,12.162645574,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.393242249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1562.3,1296.9,16.48951885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.2034454471,N/A,N/A,N/A,N/A,N/A,56.339189403,N/A,N/A,N/A,N/A,N/A,14.820669894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.273830629,N/A,N/A,N/A,N/A,N/A,307.4547976,N/A,N/A,N/A,N/A,N/A,N/A,7100.9715237
Lee,2019,N/A,15.4,18.088244293,16.768174522,4.2257288045,11.871891784,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.682524427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.362474292,N/A,N/A,N/A,N/A,N/A,1767.1,1223.7,17.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.6562242374,N/A,N/A,N/A,N/A,N/A,66.315264133,N/A,N/A,N/A,N/A,N/A,15.71770993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.820442744,N/A,N/A,N/A,N/A,N/A,174.70099253,N/A,N/A,N/A,N/A,N/A,N/A,7815.3529835
Lee,2020,44.0,18.0,17.153770262,15.883967596,3.5606315082,12.776500436,N/A,390.89761751,N/A,N/A,N/A,3.6489676209,3.2327488333,60.973652964,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1273.4,876.5,14.969652432,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.600364715,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66090.0,15.138123166,N/A,N/A,N/A,4973.0,15.369602736,N/A,N/A,N/A,N/A,N/A,20.427748835,N/A,27.293844367,N/A,18.626309662,N/A,174.70099253,N/A,N/A,6760.859063,N/A,8306.7434856,N/A,7671.8746172
Lee,2021,40.2,13.5,17.369893898,17.75996039,3.0508935245,11.729103208,N/A,402.15480199,N/A,16.1,N/A,4.2694726523,3.8179910182,83.354706335,N/A,N/A,N/A,N/A,N/A,N/A,15.0,11.207495573,N/A,N/A,N/A,N/A,N/A,1227.1,1017.6,17.595506378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8416773641,N/A,N/A,N/A,N/A,N/A,73.089026495,N/A,34.200789727,N/A,88.071056478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72425.0,17.473437947,N/A,1.5,N/A,3496.0,19.067919873,N/A,N/A,N/A,N/A,N/A,18.439521123,N/A,23.945267959,N/A,16.725698544,N/A,174.70099253,N/A,N/A,7292.8295163,N/A,8738.9740369,N/A,8153.043657
Lee,2022,33.1,14.7,19.42183483,18.7,4.61965725,11.710645683,N/A,N/A,16.0,20.6,436.13578143,5.0787198028,4.1694322911,63.883476539,N/A,N/A,N/A,N/A,N/A,14.9,20.8,N/A,N/A,N/A,N/A,N/A,N/A,1304.9,1108.7,22.177866489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.614447872,N/A,48.202934354,N/A,N/A,88.298561861,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74640.0,18.340653506,1.6,2.3,N/A,4257.0,22.114479588,N/A,N/A,N/A,N/A,N/A,17.075185899,N/A,24.348810872,N/A,N/A,15.04950495,174.70099253,N/A,N/A,10857.795778,N/A,N/A,8561.7047034,8751.6256183
Lee,2023,34.7,14.8,18.062128561,16.8,3.0712449746,13.68387584,N/A,436.13578143,N/A,N/A,N/A,4.809594707,3.1540876777,63.883476539,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.177866489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.614447872,N/A,48.202934354,N/A,88.298561861,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76546.0,18.340653506,N/A,N/A,N/A,3686.0,22.114479588,N/A,N/A,N/A,N/A,N/A,17.075185899,N/A,24.348810872,N/A,15.04950495,N/A,N/A,N/A,N/A,10857.795778,N/A,8561.7047034,N/A,8751.6256183
Liberty,2011,N/A,20.0,19.8,31.0,N/A,25.7,62.3938,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4035.1,1630.2,N/A,N/A,N/A,N/A,N/A,N/A,8.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.0213,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.0,N/A,N/A,N/A,N/A,N/A,N/A,8430.7,N/A,N/A,N/A,N/A,N/A,N/A
Liberty,2012,N/A,30.9,21.1,30.5,9.2,20.8,53.21708725,N/A,N/A,7.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6,N/A,N/A,N/A,N/A,N/A,N/A,3728.4,1591.5,N/A,N/A,N/A,N/A,N/A,N/A,8.303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.164590505,N/A,N/A,N/A,N/A,N/A,65.231788079,N/A,N/A,N/A,1.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.4,N/A,N/A,N/A,N/A,N/A,462.44565157,8991.96,N/A,N/A,N/A,N/A,N/A,N/A
Liberty,2013,N/A,22.1,20.5,28.3,9.7,17.5,64.329999924,N/A,N/A,12.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.4,N/A,N/A,N/A,N/A,N/A,N/A,3737.4,1676.2,N/A,N/A,N/A,N/A,N/A,N/A,7.5913869017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.531915084,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.866049163,N/A,N/A,N/A,N/A,N/A,434.20523361,7778.87,N/A,N/A,N/A,N/A,N/A,N/A
Liberty,2014,N/A,27.9,18.3,26.3,9.7028549233,19.866022217,72.917312535,N/A,N/A,11.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.7,N/A,N/A,N/A,N/A,N/A,N/A,3403.5,1469.4,N/A,N/A,N/A,N/A,N/A,N/A,7.5913869017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.3,N/A,N/A,N/A,N/A,N/A,18.531915084,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.143430591,N/A,N/A,N/A,N/A,N/A,402.33320946,7778.87,N/A,N/A,N/A,N/A,N/A,N/A
Liberty,2015,N/A,28.1,18.3,26.3,9.5110220441,17.096162713,N/A,N/A,N/A,8.6,N/A,N/A,N/A,67.879967725,N/A,N/A,N/A,N/A,N/A,N/A,8.0,N/A,N/A,N/A,N/A,N/A,N/A,3715.6,1639.3,N/A,N/A,N/A,N/A,N/A,N/A,7.9,N/A,N/A,N/A,N/A,N/A,8.8,N/A,N/A,N/A,N/A,N/A,58.937701923,N/A,N/A,N/A,N/A,N/A,18.188835604,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.346627277,N/A,N/A,N/A,N/A,N/A,368.76579504,N/A,N/A,N/A,N/A,N/A,N/A,7718.68
Liberty,2016,N/A,27.8,18.6,19.6,7.8533219629,17.252071545,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.859945547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.7267201906,N/A,N/A,N/A,N/A,N/A,3717.4,1735.7,N/A,N/A,N/A,N/A,N/A,N/A,7.9,N/A,N/A,N/A,N/A,N/A,7.5446471206,N/A,N/A,N/A,N/A,N/A,58.973311505,N/A,N/A,N/A,N/A,N/A,15.047110733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.760938895,N/A,N/A,N/A,N/A,N/A,368.76579504,N/A,N/A,N/A,N/A,N/A,N/A,7651.7
Liberty,2017,N/A,27.3,16.869479129,18.637695346,6.3027863288,15.018955459,N/A,N/A,N/A,14.4,N/A,N/A,N/A,83.688785703,N/A,N/A,N/A,N/A,N/A,N/A,11.4,8.8633993743,N/A,N/A,N/A,N/A,N/A,3724.0,1748.0,15.2,N/A,N/A,N/A,N/A,N/A,8.2,N/A,N/A,N/A,N/A,N/A,6.8959002456,N/A,N/A,N/A,N/A,N/A,54.226238062,N/A,N/A,N/A,N/A,N/A,13.017500816,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.9,61.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.320123176,N/A,N/A,N/A,N/A,N/A,366.4600366,N/A,N/A,N/A,N/A,N/A,N/A,8016.2
Liberty,2018,N/A,24.3,16.981861091,20.541543013,5.7667934094,12.6226005,N/A,N/A,N/A,15.8,N/A,N/A,N/A,75.894520416,N/A,N/A,N/A,N/A,N/A,N/A,14.6,7.8849843614,N/A,N/A,N/A,N/A,N/A,2780.6,1444.0,16.258078233,N/A,N/A,N/A,N/A,N/A,8.9137483426,N/A,N/A,N/A,N/A,N/A,7.9348931841,N/A,N/A,N/A,N/A,N/A,57.215929165,N/A,N/A,N/A,N/A,N/A,12.924935097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.2,64.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.633672938,N/A,N/A,N/A,N/A,N/A,366.4600366,N/A,N/A,N/A,N/A,N/A,N/A,8168.4019335
Liberty,2019,N/A,24.8,16.981861091,20.541543013,5.2171220683,12.277285919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.911998313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.5826319714,N/A,N/A,N/A,N/A,N/A,2568.6,1515.4,17.4,N/A,N/A,N/A,N/A,N/A,8.3,N/A,N/A,N/A,N/A,N/A,7.7017868145,N/A,N/A,N/A,N/A,N/A,59.539644536,N/A,N/A,N/A,N/A,N/A,12.089245497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.317359643,N/A,N/A,N/A,N/A,N/A,478.32962261,N/A,N/A,N/A,N/A,N/A,N/A,8659.5298298
Liberty,2020,37.6,22.7,16.662682654,18.919600826,4.3141678985,12.08328698,N/A,467.74526035,7.8,16.1,N/A,3.8756083467,3.8715375039,78.932261768,N/A,95.283468318,N/A,80.812745324,N/A,7.9,14.3,10.784403596,N/A,N/A,N/A,N/A,N/A,2357.0,1204.7,16.607157685,N/A,21.669281925,N/A,13.91723882,N/A,9.2608487455,N/A,N/A,N/A,N/A,N/A,7.7359463641,N/A,9.0760996044,N/A,7.6537344946,N/A,61.638104485,N/A,54.546813121,28.148830544,79.637533247,N/A,N/A,N/A,12.829422141,N/A,15.57657498,N/A,N/A,47685.0,13.100712859,1.1,2.0,N/A,3951.0,19.249087997,N/A,12.30159827,N/A,28.598103267,N/A,56.078558676,43.189368771,44.158661295,51.51688609,77.396893412,N/A,478.32962261,N/A,N/A,8565.0705312,4446.2841104,11019.331419,N/A,9105.0080563
Liberty,2021,37.6,21.7,16.492221492,19.311280302,3.7438687922,13.088907198,N/A,462.05444183,19.4,26.9,N/A,4.5459232683,4.5776043338,73.374960435,N/A,93.034795013,N/A,63.767884899,N/A,16.7,22.8,11.393352792,N/A,N/A,N/A,N/A,N/A,2060.5,1229.6,18.425433563,N/A,22.985778476,N/A,17.602393926,N/A,9.5740024801,N/A,N/A,N/A,N/A,N/A,7.2364971159,N/A,9.0571295866,N/A,6.8530701754,N/A,64.004137641,N/A,54.127800928,30.792917629,85.611643183,N/A,N/A,N/A,12.773295297,N/A,15.993646662,N/A,N/A,51410.0,13.22124152,1.8,2.5,N/A,4246.0,20.247995392,N/A,11.779020059,N/A,31.699008115,N/A,54.011579818,48.109965636,43.842988287,53.047404063,70.776886923,N/A,478.32962261,N/A,N/A,8842.9146207,N/A,11092.240521,N/A,9197.4420774
Liberty,2022,37.4,22.6,16.645075279,21.6,6.21964959,12.185351493,N/A,N/A,22.8,30.9,493.42818779,5.2320516919,4.7145915587,73.428838816,N/A,104.44505883,N/A,N/A,56.666396827,19.1,26.5,11.832028225,N/A,N/A,N/A,N/A,N/A,2629.7,1233.3,19.038890968,N/A,23.272388765,N/A,N/A,18.719123619,8.2274995029,N/A,N/A,N/A,N/A,N/A,7.1211645198,N/A,9.1575091575,N/A,N/A,6.7510548523,68.733623327,N/A,61.817282658,33.203075116,N/A,89.526243397,N/A,N/A,15.262193967,N/A,N/A,18.565087509,N/A,49788.0,15.540832394,2.6,3.6,N/A,3129.0,20.14423971,N/A,12.477343841,N/A,N/A,32.051908792,52.209167632,45.93639576,41.732532406,52.631578947,N/A,69.177126918,478.32962261,N/A,N/A,10551.401628,N/A,N/A,11536.20952,10000.121814
Liberty,2023,41.5,25.4,16.258909068,20.0,3.9659949144,14.372223699,N/A,493.42818779,N/A,N/A,N/A,4.9470670864,3.6099834935,73.428838816,N/A,104.44505883,N/A,56.666396827,N/A,N/A,N/A,11.832028225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.038890968,N/A,23.272388765,N/A,18.719123619,N/A,8.2274995029,N/A,N/A,N/A,N/A,N/A,7.1211645198,N/A,9.1575091575,N/A,6.7510548523,N/A,68.733623327,N/A,61.817282658,33.203075116,89.526243397,N/A,N/A,N/A,15.262193967,N/A,18.565087509,N/A,N/A,50696.0,15.540832394,N/A,N/A,N/A,2928.0,20.14423971,N/A,12.477343841,N/A,32.051908792,N/A,52.209167632,45.93639576,41.732532406,52.631578947,69.177126918,N/A,N/A,N/A,N/A,10551.401628,N/A,11536.20952,N/A,10000.121814
Lincoln,2011,N/A,27.1,5.4,N/A,N/A,29.3,86.3664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2823.7,2047.8,N/A,N/A,N/A,N/A,N/A,N/A,5.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.3333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.8,N/A,N/A,N/A,N/A,N/A,N/A,9937.5,N/A,N/A,N/A,N/A,N/A,N/A
Lincoln,2012,N/A,32.0,3.1,N/A,11.0,24.3,83.631869305,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3270.0,2274.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.465525858,N/A,N/A,N/A,N/A,N/A,60.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.6,N/A,N/A,N/A,N/A,N/A,N/A,9411.67,N/A,N/A,N/A,N/A,N/A,N/A
Lincoln,2013,N/A,33.1,5.1,N/A,10.8,25.1,90.349999905,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,2748.0,2025.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.250498757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.218949435,N/A,N/A,N/A,N/A,N/A,224.24317927,9532.03,N/A,N/A,N/A,N/A,N/A,N/A
Lincoln,2014,N/A,31.3,N/A,44.1,10.294514996,23.831922233,86.263487863,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,2925.7,2650.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86.2,N/A,N/A,N/A,N/A,N/A,33.250498757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.849646821,N/A,N/A,N/A,N/A,N/A,N/A,9532.03,N/A,N/A,N/A,N/A,N/A,N/A
Lincoln,2015,N/A,32.0,N/A,44.1,9.700866648,22.081712062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3362.4,2593.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85.375652873,N/A,N/A,N/A,N/A,N/A,24.918569674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.248016922,N/A,N/A,N/A,N/A,N/A,377.54845205,N/A,N/A,N/A,N/A,N/A,N/A,9423.58
Lincoln,2016,N/A,29.6,13.2,17.3,8.3430571762,20.968264249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3449.2,2465.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.789669956,N/A,N/A,N/A,N/A,N/A,26.912587914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.764044944,N/A,N/A,N/A,N/A,N/A,377.54845205,N/A,N/A,N/A,N/A,N/A,N/A,9837.9
Lincoln,2017,N/A,31.9,13.678081139,17.98572939,6.6328054975,18.420173681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3451.8,2258.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87.980333808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.234234234,N/A,N/A,N/A,N/A,N/A,377.26142502,N/A,N/A,N/A,N/A,N/A,N/A,10077.2
Lincoln,2018,N/A,30.1,13.696824391,18.778577727,5.9164733179,16.504691689,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,3310.2,2375.2,28.489290617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93.237678382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,44.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.090668432,N/A,N/A,N/A,N/A,N/A,377.26142502,N/A,N/A,N/A,N/A,N/A,N/A,10297.745299
