County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Age-adjusted Death Rate,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Child Mortality Rate (Asian),Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (White),ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (White),Homicide Rate,Homicide Rate (Asian),Homicide Rate (Black),Homicide Rate (Hispanic),Homicide Rate (White),Infant Mortality Rate,Infant Mortality Rate (Asian),Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),Injury Death Rate,Injury Death Rate (Asian),Injury Death Rate (Black),Injury Death Rate (Hispanic),Injury Death Rate (White),MV Mortality Rate,MV Mortality Rate (Asian),MV Mortality Rate (Black),MV Mortality Rate (Hispanic),MV Mortality Rate (White),Mammography Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Suicide Rate (Asian),Suicide Rate (Black),Suicide Rate (Hispanic),Suicide Rate (White),Teen Birth Rate,Teen Birth Rate (Asian),Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),Violent Crime Rate,YPLL Rate,YPLL Rate (Asian),YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),Years of Potential Life Lost Rate
Dodge,2022,0.25759926390009474,-0.21417024075840296,0.9039961655501729,1.153186656038307,-0.39409933888015825,-0.638797049157584,,,,0.9797426295572295,0.32995016141081845,1.2936144769202518,1.2257364499772208,0.5767762908092131,,,,,,0.8932552620737404,0.6071932685905702,,,,,0.5195990198501192,0.7808961073985519,0.525713912650788,,,,,1.032848189541505,,,,,,,,,,1.1090889491421727,,-0.13759454038633182,,0.8237901474089131,,,,,,,-0.5717723174699706,0.8751383005004342,,0.23271252207583937,0.9166436523578979,-0.15300078077679044,,,,,-0.543681513322202,,0.35655409635691576,,0.3029664675423931,0.27388895898955,,,0.31137165784879856,,-0.1841591122006491,0.4023697015949666
Dodge,2023,0.5626888948879156,0.19292491647473042,0.5892630714428222,0.6453431350717549,-0.9742098832691012,-0.9237356407062074,,0.5804104117292201,,,,0.44308227411883583,-0.484204118938949,0.5767762908092131,,,,,,,0.6071932685905702,,,,,,,0.525713912650788,,,,,1.032848189541505,,,,,,,,,,1.1090889491421727,,-0.13759454038633182,,0.8237901474089131,,,,,,,-0.6970675386459224,0.8751383005004342,,,0.6573730694620881,-0.15300078077679044,,,,,-0.543681513322202,,0.35655409635691576,,0.3029664675423931,,,,0.31137165784879856,,-0.1841591122006491,0.4023697015949666
Dooly,2011,,0.4538833505985343,-2.048378164237628,,,0.10219801308399508,1.0019626517419378,,,-1.1028373042829807,,,,,,,,,,-1.1361853814530738,,,,,,-0.709484527873021,-0.7776605740195339,,,,,,-0.27212292773074,,,,,,,,,,,,,,,,,,,,-0.3729058473019822,,,-0.8494184826002605,-1.2826798674417446,,,,,,,2.1689534903840033,,,,,,0.933922096175668,,,,,
Dooly,2012,,0.5269517121531989,-2.3758410385093707,,1.4181933177729205,0.9798758170143596,0.5374040819808975,,,,,,,,,,,,,,,,,,,-0.8753748357029775,-0.8941987051254885,,,,,,,,,,,,,,,,,,,,,1.5460431730609223,,,,,1.1172054209502804,,,,,,,,,,,2.063510334441365,,,,,1.4600129264304706,0.5494171279049906,,,,,
Dooly,2013,,1.0801835924956629,-2.9414587304332898,,2.3518860647578363,1.0801818517492578,0.12943720679494292,,-0.7584290507048772,-1.1028373042829807,,,,,,,,,-0.8270024107832152,-1.1361853814530738,,,,,,-1.0462728866689577,-0.6384657278435715,,,,,,,,,,,,,,,,,,,,,-0.25175202024481197,,,,,,,,-0.8494184826002605,-1.2826798674417446,,,,,,,0.8675584299009571,,,,,1.8252388787822877,-1.9124822766612886,,,,,
Dooly,2014,,1.0906219298606143,,,1.9837519733561608,1.0919804734644336,-0.461263868951047,,,,,,,,,,,,,,,,,,,-0.7698595718791615,-0.8488852749854717,,,,,,,,,,,,,,,,-1.2584330756776938,,,,,-0.25175202024481197,,,,,,,,,,,,,,,,0.8065773097440703,,,,,0.5382625169788894,-1.9124822766612886,,,,,
Dooly,2015,,1.174128628780232,,,1.9726560321087139,1.0852604842086842,,,-0.7584290507048772,-1.1028373042829807,,,,,,,,,-0.8270024107832152,-1.1361853814530738,,,,,,-0.7043357215500672,-0.6922910730375138,,,,,,,,,,,,,,,,-1.8443117879677904,,,,,-0.3218951928141728,,,,,,,,-0.8494184826002605,,-0.926464467147957,,,,,,0.6121345364264225,,,,,0.1415929755610592,,,,,,-1.2796280139889518
Dooly,2016,,1.0071152309409974,-0.5599105539115247,0.3152448464434959,0.8689665039666014,1.2269191810874989,,,-0.7584290507048772,,,,,,,,,,-0.8270024107832152,,,,,,,-0.7739504043001385,-0.22926792914822777,,,,,,,,,,,,,,,,-1.4691188240514943,,,,,0.05244526805764351,,,,,,,,-0.8494184826002605,,-0.934472870910604,,,,,,0.4069972848137729,,,,,0.1415929755610592,,,,,,-0.6859881121358766
Dooly,2017,,1.6229771354731737,-0.4130022942058198,0.36148896065869995,0.11856381795838321,0.986996307202538,,,-0.7584290507048772,-1.1028373042829807,,,,,,,,,-0.8270024107832152,-1.1361853814530738,,,,,,-0.6010069371236698,-0.5522200003118822,,,,,,,,,,,,,,,,-0.871970158007623,,,,,-0.3402600004948152,,,,,,,,-0.8494184826002605,-1.2826798674417446,-0.931534735667987,,,,,,0.21406978169759705,,,,,-0.17821004325854686,,,,,,-1.1937204187857948
Dooly,2018,,0.9966768935760453,-0.23564422188319406,0.31933303985692485,-0.43974076685866226,0.13001341766704017,,,-0.7584290507048772,,,,,,,,,,,,,,,,,-0.7352990910812539,-0.6563657845010917,,,,,,,,,,,,,,,,-0.520277078381681,,,,,-0.1849124807239512,,,,,,,,-0.8494184826002605,,-0.9287157140162867,,,,,,-0.1142381212436637,,,,,-0.17821004325854686,,,,,,-0.8885816062481148
Dooly,2019,,0.683526772627481,-0.23564422188319406,0.31933303985692485,-0.6718701231939653,-0.3842482286102014,,,-0.7584290507048772,-1.1028373042829807,,,,,,,,,-0.8270024107832152,-1.1361853814530738,,,,,,-0.6695636459717644,-0.6489804464395972,,,,,,,,,,,,,,,,-0.8841346537893991,,,,,-0.5503520723764703,,,,,,,,-0.8494184826002605,-1.2826798674417446,,,,,,,-0.5070861568317422,,,,,-0.8039682094004197,,,,,,-0.057132995423937266
Dooly,2020,0.4101440793940059,0.87141684519662,-0.4142136916082086,-0.17177689286621942,-0.8443155106123201,-0.25872149501588104,,-0.6475900218396218,,,,-1.294840777359599,-0.3151337260883666,,,,,,,,,,,,,-1.4672759680622447,-1.0484145778672025,-0.5323285114156389,,,,,,,,,,,,,,,-0.4578452669356234,,0.3146074024623802,,-1.2972879554705998,,,,,,,-0.9424459192521379,0.07017181318381224,,,2.2336429225958785,,,,,,-0.6381667967940872,,-0.03231180467203347,-0.3021426747747911,-0.05431857173402945,-0.8039682094004197,,,,,,0.15775910181711528
Dooly,2021,0.6198932006981315,1.2158819782400403,0.09489951212006044,0.9966606137335912,-1.1272813716409713,-0.529291607187395,,-0.7657107536754102,-0.7584290507048772,,,-0.2183774924003851,0.7571960499192272,,,,,,-0.8270024107832152,,,,,,,-0.8536511049157215,-0.34968649211700104,-0.49691774753553386,,,,,,,,,,,,,,,-0.7362771340640323,,0.05374332889573625,,-1.4163497146190203,,,,,,,-0.954035898660313,-0.03719200790607154,-0.8494184826002605,,1.526505237852483,,,,,,-0.6081894202879146,,-0.04806439736272859,,0.3108618237517331,-0.8039682094004197,,,,,,0.19865664525324958
Dooly,2022,1.0965957491166012,0.5582667242480558,0.5087630564398092,1.000833599748341,0.17609081887677022,-0.16474847487308647,,,,,-0.09066830776805923,0.9646726172114729,1.171956136139979,,,,,,,,,,,,,-0.7143512078221141,-0.22538749728540877,0.7902283758663831,,,,,0.8647284147394987,,,,,,,,,,-0.28481818882714394,,0.6988127400038597,,-1.2207153839613634,,,,,,,-0.40519208088738323,-0.00564480913000364,,,1.6261636089196319,,,,,,-0.6149256750454344,,0.2013613580083701,,-0.15445396371468328,-0.8039682094004197,,,0.27122680005345134,,1.0731037909739278,1.0926212583479364
Dooly,2023,0.8487104239389975,0.41213000113872517,0.2720558824945042,0.4929900787817889,0.042028787997380336,-0.8110194366682056,,0.12505431313918364,,,,0.3339496170396765,-0.425525216094577,,,,,,,,,,,,,,,0.7902283758663831,,,,,0.8647284147394987,,,,,,,,,,-0.28481818882714394,,0.6988127400038597,,-1.2207153839613634,,,,,,,-0.5315159984605103,-0.00564480913000364,,,1.086181996762968,,,,,,-0.6149256750454344,,0.2013613580083701,,-0.15445396371468328,,,,0.27122680005345134,,1.0731037909739278,1.0926212583479364
Dougherty,2011,,0.6313350858027202,-0.5003718494984808,0.1374996141052028,,0.829416764912011,-0.7432099125924416,,,-0.7160724594269416,,,,,,,,,,-0.709358579441482,,,,,,0.8324771684613814,0.0014300038574372456,,,,,,0.2669979812878676,,,,,,,,,,,,,,,,,,,,0.8788722351073563,,,,-0.7478354946708327,,,,,,,1.330201113567563,,,,,,0.5981575956416357,,,,,
Dougherty,2012,,2.0196339553413556,-0.9171427803897892,-0.11642214637807322,1.618270334983974,0.4281926259724163,-0.8998277964740562,,-0.08213040484294955,-0.05410955188487491,,,,,,,,,,-0.1134117238026555,,,,,,0.19663485337334577,-0.504778591408384,,,,,,0.35568337082142876,,,,,,,,,,,,,,,-0.5864536722952479,,,,,1.4603151990283525,,,-0.03295344802328722,-0.12385039310476857,,,,,,,1.2870652770455744,,,,,2.748577001137681,0.5339586632764439,,,,,
Dougherty,2013,,1.0801835924956629,-0.8278347237702234,0.08671526200854779,1.4181933177729205,0.22758055650261858,-0.8006773213400358,,,-0.738385815860944,,,,,,,,,,-0.7013052435544707,,,,,,0.4010354112352569,-0.20598533797131324,,,,,,0.45989328885451813,,,,,,,,,,,,,,,-0.8807083771343581,,,,,,,,,-0.7478354946708327,,,,,,,1.293775431075274,,,,,2.951317301071536,0.1434032851941632,,,,,
Dougherty,2014,,1.7482371838525996,-0.5896799061180467,-0.44652043500633226,1.1454169945160702,0.42392847726121263,-0.6911840440172096,,-0.7584290507048772,,,,,,,,,,-0.8270024107832152,,,,,,,0.781976547540357,-0.22588819817093395,,,,,,0.45989328885451813,,,,,,,,,,-1.46279068692441,,,,,-0.8807083771343581,,,,,,,,-0.8494184826002605,,,,,,,,1.2691695698225025,,,,,2.3731192335121336,0.1434032851941632,,,,,
Dougherty,2015,,1.5290320991886046,-0.5896799061180467,-0.44652043500633226,0.8884296432650346,0.4919797338390191,,,,-0.6863213175149387,,,,1.4097506566290292,,,,,,-0.6932519076674595,,,,,,0.23599148252688124,-0.36245436469789,,,,,,0.6443826176008932,,,,,1.2353415913021877,,,,,-1.4054218882090415,,,,,-1.2762040047412595,,,,,,,,,,-0.9294701000920939,,,,,,1.152670311427752,,,,,2.4105146742415386,,,,,,0.2498353161644461
Dougherty,2016,,1.8317438827722166,-0.8278347237702234,0.18828396620185783,0.7385795655359578,0.2443968110667859,,,-0.21548506740727325,-0.35162097100490497,,,,1.5017554521417669,,,,,-0.27192120611823606,-0.330851792751957,-1.656330070711108,,,,,-1.1450876491135875,-0.9935878309022098,,,,,,0.5635144812481023,,,,,1.2640497484008013,,,,,-1.5377348418468497,,,,,-1.35208960123672,,,,,,,,-0.2662291721881367,-0.3912725794902246,-0.9341949391984647,,,,,,0.9525899488910727,,,,,2.4105146742415386,,,,,,0.8702444928118146
Dougherty,2017,,1.2785120024297534,-0.6493244468297491,0.34039672922006886,0.17194485917340901,-0.18944784565522774,,,-0.20595973436696444,-0.5524411789109251,,,,1.7884414931898276,,,,,-0.27192120611823606,-0.5966118770233255,-2.0953988193094135,,,,,-1.4832866397788267,-1.3543428189230053,-0.7233046655097646,,,,,0.6982947085027542,,,,,1.6348559266718254,,,,,-1.2929283220448886,,,,,-1.460504670167672,,,,,,,,-0.2662291721881367,-0.6586947658756807,-0.9365811814698334,,,,,,0.7624106488515524,,,,,2.657543171664123,,,,,,0.8060495892283782
Dougherty,2018,,1.4246487255390832,-0.4079676534319956,0.4046815739261232,-0.09285069091534072,-0.6434005467256109,,,,-0.2921186871808989,,,,2.22714903561144,,,,,,-0.3389051286389681,-1.7599710846552283,,,,,-1.3365809253713818,-1.261337629436728,-0.5062580273315113,,,,,0.9569774301418945,,,,,2.4459535616414145,,,,,-1.1191906211074039,,,,,-1.31016730932985,,,,,,,,,-0.4804133082853766,-0.9374745334017102,,,,,,0.27332086004840267,,,,,2.657543171664123,,,,,,1.0649659882095044
Dougherty,2019,,1.2158819782400403,-0.4079676534319956,0.4046815739261232,-0.3430783163255735,-0.9313096779209901,,,0.4893895775755809,0.6227289266131933,,,,1.645408989682308,,,,,0.4120181353439706,0.6033351701413385,-1.5497075481751348,,,,,-0.993233128383189,-0.9306246945474353,0.27047818721930506,,,,,1.4261079356778745,,,,,2.56149027018205,,,,,-0.6617515746127355,,,,,-1.1161341194481207,,,,,,,,0.433598000306412,0.4109939796661433,,,,,,,0.054826008571481365,,,,,3.005624959461991,,,,,,1.2065911904864457
Dougherty,2020,0.23853116196335566,1.4455254002689877,-0.7960136425056784,0.3425549428095755,-0.6742799071442815,-1.245023301636202,,0.600064611333543,,0.11695951410914228,,-0.6839540908921405,0.10421238330566662,1.2945832670727455,,,,,,-0.016771693158521415,-1.2847366493949306,,,,,-1.4064777344953134,-1.5330930350554466,0.5161526402872137,,-0.23370284496118804,,0.9801767776735796,1.415762770971641,,,,,1.9859813714555108,,,,,-0.3809791171359647,,-0.7393944464564889,,0.9789007682200875,,,-1.0402085672680002,,-0.31415895204589034,,-0.8376560462598804,-1.095345084475159,,-0.3912725794902246,1.156856060707002,-1.821702506666475,,-1.1238191380172862,,-0.47094254560132187,-0.2311911467352064,,0.5190633191983831,-0.3920939243685428,0.41376870043261926,3.005624959461991,,,0.09300036271174805,,0.8715316692932991,1.2007630216063214
Dougherty,2021,0.5817569968246546,1.0071152309409974,-0.5924002673297559,0.5498846896039997,-0.8015303422828488,-0.6749322292104324,,0.6374995240208373,1.2228402216793617,1.0987471972052416,,0.23441823667288245,0.9435691690677497,1.0339995687968517,,,,,0.8085047101046701,0.8610419185256959,-0.5395076604539566,,-0.21152799949564452,,-0.12762148679318927,-1.3014561918257535,-1.163575781537963,0.6506060540827375,,-0.05367703351893757,,0.49617126872627665,1.7897387638513498,,,,,1.955193674160182,,,,,-0.13461072094223694,,-0.3632445056880357,,0.8029335945003842,,,-0.8467152891137903,,-0.18315517473086362,,-0.9687805470198256,-0.8738315934077344,0.5502358623888366,0.3218532508709914,1.170752646313975,-1.6710907670934367,,-1.1322694116771634,,-0.26337787258235834,-0.4170137636638949,,0.24077312663702258,-0.34172850925946036,0.20419050460221777,3.005624959461991,,,0.010402476600829698,,0.7919234898812482,1.0875819643423204
Dougherty,2022,0.4673483852042217,0.8609785078316677,0.17744769011039507,0.7723040153133929,0.4842954284876407,-0.7246416230780599,,,2.3849308525970403,1.9243413852633249,0.9053953066145336,1.2702661026408752,1.3195318220342984,0.8242561563834371,,,,,2.0376130918628386,1.779122209644969,-0.10854962568663253,,0.9130334189812661,,-0.4969386692394481,-1.150730176590797,-1.1261483903449658,1.3616411600816485,,0.4759850724875584,,0.9578608609385869,2.514031375415075,,,,,1.7360480452220244,,,,,0.2942806501909097,,0.11241347282775453,,1.1548163169402266,,,-0.6757653599364931,,0.24073880166477976,,-0.7013880635140587,-0.6271894341380669,1.5999766211306599,1.1241198100273595,1.028213382516738,-1.344469574013665,,-1.0169503822590558,,1.1439735907995798,-0.5576640158194357,,0.029370516123758822,-0.32757631018680244,0.03812318879017219,3.005624959461991,,,0.5461972298159443,,0.929070352763201,1.7642936006706382
Dougherty,2023,1.687706909155504,0.8922935199265238,-0.3776045631057617,0.44220572668513386,-0.2630036153780005,-0.8833372039135694,,1.203379861416189,,,,1.0749439515373131,-0.4165292609178995,0.8242561563834371,,,,,,,-0.10854962568663253,,0.9130334189812661,,-0.4969386692394481,,,1.3616411600816485,,0.4759850724875584,,0.9578608609385869,2.514031375415075,,,,,1.7360480452220244,,,,,0.2942806501909097,,0.11241347282775453,,1.1548163169402266,,,-0.6757653599364931,,0.24073880166477976,,-0.619640989818528,-0.6271894341380669,,,0.6815928329485266,-1.344469574013665,,-1.0169503822590558,,1.1439735907995798,-0.5576640158194357,,0.029370516123758822,-0.32757631018680244,0.03812318879017219,,,,0.5461972298159443,,0.929070352763201,1.7642936006706382
Douglas,2011,,-1.5815924355671336,-1.125528245835444,-1.0051483080695394,,1.0049523256980837,0.10488705170795798,,,-0.40368546935091015,,,,,,,,,,-0.3550118004129905,,,,,,1.078491366467712,0.39197669456697287,,,,,,-0.13734270047608801,,,,,,,,,,,,,,,,,,,,0.01235390619686617,,,0.08368441405913765,0.0544310644855354,,,,,,,-0.030974172237403057,,,,,,-0.46332364218526084,,,,,
Douglas,2012,,-1.1223055915092393,-1.0957588936289222,-1.2336778925044878,1.3181548091673936,0.02696848703282081,0.03686725365242751,,-0.2726370656491264,-0.6045056772569304,,,,,,,,,,-0.5966118770233255,,,,,,1.2420541317133196,0.296342825431689,,,,,,-0.3449042504482521,,,,,,,,,,,,,,,-0.5371677838819234,,,,,0.5376006136184592,,,0.2003222761415624,-0.30213185069507253,,,,,,,-0.1364173281800414,,,,,-0.19930309046769007,-0.5930560164580778,,,,,
Douglas,2013,,-0.8404704826555315,-1.5125298245202305,-1.8176979416160228,1.0180392833508132,0.22758055650261858,0.05464153517656418,,-0.34883972997159707,-0.6937591029929394,,,,,,,,,-0.3908671785464458,-0.6610385641194148,,,,,,0.764132054393682,0.036103540180046426,,,,,,-0.6574046905749866,,,,,,,,,,,,,,,-0.6367571322341118,,,,,,,,-0.03295344802328722,-0.4804133082853766,,,,,,,-0.25833798688941156,,,,,-0.1753610996621226,-1.0913362342237167,,,,,
Douglas,2014,,-0.6630187474513451,-1.8102233465854511,-1.3860309487944533,0.6870326638172604,0.31377816152458543,-0.4373715650811737,,0.4608135784546545,0.3029041510591611,,,,,,,,,0.461578957189058,0.36978842941801454,,,,,,0.7166642919916584,0.19657817399082333,,,,,,-0.6574046905749866,,,,,,,,,,-1.2308171822659753,,,,,-0.6367571322341118,,,,,,,,1.483338759048235,1.3024012676176633,,,,,,,-0.3701616089922103,,,,,-0.14241625073266406,-1.0913362342237167,,,,,
Douglas,2015,,-0.41249865069249386,-1.8102233465854511,-1.3860309487944533,0.37503600123511477,0.20426874693388997,,,0.25125625156785986,-0.15823854857688546,,,,-0.5882267485913811,,,,,0.15430186174951596,-0.1617317391247225,,,,,,0.41351950327858256,0.005185260498875088,,,,,,-0.8381998822002783,,,,,-0.20794663858852597,,,,,-1.4206629755666802,,,,,-0.8056517296469824,,,,,,,,0.7835115865536861,,-0.9301411066542591,,,,,,-0.47236825374030617,,,,,-0.1533360084248011,,,,,,-1.1230714583574697
Douglas,2016,,-1.0283605552246702,0.09501519463196052,-0.7512265475862633,0.10061690868089741,0.4572112210017825,,,0.7656242357445374,0.5260377153991835,,,,-0.6401786788376037,,,,,0.7787682169976174,0.6758151931244389,-0.8148622127905129,,,,,0.13372067200246063,-0.1383907184254321,,,,,,-0.9460240640039997,,,,,-0.33628462918517443,,,,,-1.4823460828056585,,,,,-0.8412030978371526,,,,,,,,1.9498902073779338,1.6589641827982713,-0.9318086969270958,,,,,,-0.5999059371858613,,,,,-0.1533360084248011,,,,,,-1.0797003938825986
Douglas,2017,,-0.8613471573854357,0.6419649351157625,-0.6720790213405993,-0.32019738839103,-0.5391480061611795,,,0.49891491061588966,0.08720837219713938,,,,-0.7610433340045953,,,,,0.5507884365102154,0.2087217116777912,-0.5038585665443848,,,,,0.014099089485621157,-0.16993487421350975,-1.632510254176786,,,,,-0.8651559276512086,,,,,-0.16226022769997533,,,,,-1.2218108182934395,,,,,-0.9884017272516695,,,,,,,,1.5999766211306599,0.9458383524370554,-0.932197801324091,,,,,,-0.7249550224869175,,,,,-0.09541946017055351,,,,,,-1.1518455893713686
Douglas,2018,,-1.0179222178597178,0.08014382483374906,-0.6324586697958021,-0.5410527948899818,-1.0406053802233137,,,0.5274909097368162,0.34753086392716565,,,,-0.8280235187309369,,,,,,0.30536174232192514,0.3549713705110441,,,,,-0.21512858927601122,-0.3173912850006359,-1.5919264684070025,,,,,-0.7614125216961549,,,,,-0.39795276124225104,,,,,-1.020519210909979,,,,,-0.9134651232743947,,,,,,,,1.2500630348833852,1.1241198100273595,-0.9327099897650337,,,,,,-0.9831843792250113,,,,,-0.09541946017055351,,,,,,-1.0364395447982184
Douglas,2019,,-1.3310723388082821,0.08014382483374906,-0.6324586697958021,-0.7511430384705757,-1.2337382771614442,,,0.28935758372909526,0.2657152236691573,,,,-1.0372375467850832,,,,,0.1840383548565683,0.29730840643491413,0.27441810549464807,,,,,0.015439189761458456,-0.2424113273932602,-1.653654570192298,,,,,-0.7303757003965566,,,,,-0.5852527926669255,,,,,-0.8293272676292912,,,,,-0.8683122620260977,,,,,,,,0.7835115865536861,0.9458383524370554,,,,,,,-1.0960166511943592,,,,,-0.07218764518779043,,,,,,-0.8418136012430001
Douglas,2020,-0.9055549542409711,-0.934415518940101,0.2745463025505287,-0.9188247962028915,-1.0100848110856464,-1.3103609650134804,,-0.9577879022398494,0.7656242357445374,0.39215757679517027,,-1.8799090879138254,-1.3294072341281125,-0.6655222877953302,,-0.8998357045257922,,-0.43729512025798106,0.8481533675807398,0.5469618189322601,0.6144267589872555,,-0.9034358796240542,,1.2033013719858974,-0.8680395499826052,-1.021001204384706,-1.2877226346881037,,-1.5094134529491388,,-0.6630839029698725,-0.5973755188649383,,-1.1796930423697694,,-0.48826045827375564,-0.5347238344510629,,-1.5733205979831726,,1.288659537817706,-0.6775095878066978,,-1.254899128437272,-0.18784609542962216,-0.02000811804439301,,,-0.45530216109779814,,-0.585652534958422,,0.6509362202125941,-0.8338870595195408,1.483338759048235,0.9458383524370554,1.2608819301077712,-0.9329022636502319,,-0.9581275715225026,,0.27956270182830356,-1.1918930813543382,,-1.23678625580216,-0.746294150083356,-0.11977376207302325,-0.07218764518779043,,,-1.5097883324750534,-0.26172871005196197,-0.10541882577268957,-0.8540558617888376
Douglas,2021,-0.4479205077592397,-1.3832640256330428,0.10327437393878604,-0.6167254578739356,-1.2095934191945386,-1.1179809398447962,,-1.0072766213000888,0.24173091852755108,0.131835085065144,,-1.213144312385291,-0.7757215619219961,-0.8390750681562129,,-0.9508997319544589,,-0.8426121925060953,0.12456536864246343,0.1362416886946908,0.33478428054852627,,-0.9529126633642605,,1.031848574119209,-0.6734428836123458,-0.9209862025010782,-0.7232827418142609,,-1.3113528881859566,,0.24717172256797176,-0.4784955305061451,,-1.1227489858950859,,-0.10822288410028094,-0.45813164151817237,,-1.2420216129098984,,0.7355430500783411,-0.583894248256676,,-1.242379310457024,0.6086892998329512,0.19359869930228046,,,-0.47247982674402333,0.28666396785532283,-0.5245572494875922,,0.8157333830400776,-0.79184966334046,0.433598000306412,0.23271252207583937,1.1608265137375657,-0.7368420133418407,,-0.8187345683588354,,0.6306663778975539,-1.2945278470751942,,-1.3317701380353104,-0.8086050705186176,-0.38998710536271824,-0.07218764518779043,,,-1.5037996953168267,-0.04432227069215293,-0.21824527672032956,-0.9452878905376887
Douglas,2022,-0.31444379420206897,-1.393702362997995,0.6341492697396898,-0.44652043500633226,0.09219774192519124,-1.1503528443555877,,,0.7656242357445374,0.369844220361168,-0.9627771279913911,0.18519685679055134,-0.07995382654508695,-0.8961990875111142,,-0.9472155880340917,,-1.0811970104387258,0.6499100802003903,0.3939484370790481,0.5899331900810025,,-0.6754281109370891,,1.316847097739832,-0.6627220814056478,-0.755629735056432,-0.7809509591518788,,-1.2871185898595192,,0.22307681456202952,-0.3345250399061854,,-0.9059206188064264,,-0.3939920119262312,-0.6632051272258228,,-1.4443541544138492,,0.18035349979318843,-0.6047893740854712,,-1.1451676881600912,0.3485318947589293,0.1671994367523648,,,-0.5331016801773508,0.3754940052797437,-0.5675294397499596,,0.9771701376367884,-0.8399742797018088,1.2500630348833852,0.7675568948467513,1.027022246607569,-0.7967862901365177,,-0.7058956066091592,,0.5569480871591079,-1.374594607659272,,-1.4293581407930878,-0.8167368254252527,-0.5851667905067434,-0.07218764518779043,,,-1.299970897162156,0.09519061959436659,0.001014759661629157,-0.7172174052855588
Douglas,2023,0.25759926390009474,-0.9448538563050529,0.35322727527855774,-0.8020108996829183,-0.927774440277522,-0.6447342807116037,,-0.8190793828873013,,,,0.20028170264049774,-1.373797530062993,-0.8961990875111142,,-0.9472155880340917,,-1.0811970104387258,,,0.5899331900810025,,-0.6754281109370891,,1.316847097739832,,,-0.7809509591518788,,-1.2871185898595192,,0.22307681456202952,-0.3345250399061854,,-0.9059206188064264,,-0.3939920119262312,-0.6632051272258228,,-1.4443541544138492,,0.18035349979318843,-0.6047893740854712,,-1.1451676881600912,0.3485318947589293,0.1671994367523648,,,-0.5331016801773508,0.3754940052797437,-0.5675294397499596,,1.0384118631486248,-0.8399742797018088,,,0.8650277629605698,-0.7967862901365177,,-0.7058956066091592,,0.5569480871591079,-1.374594607659272,,-1.4293581407930878,-0.8167368254252527,-0.5851667905067434,,,,-1.299970897162156,0.09519061959436659,0.001014759661629157,-0.7172174052855588
Early,2011,,0.8818551825615716,-1.3041443590745763,,,-0.12349056506952773,0.3643600171637148,,,-1.1028373042829807,,,,,,,,,,-1.1361853814530738,,,,,,2.318225184804085,1.3136418495972002,,,,,,0.2939540267387984,,,,,,,,,,,,,,,,,,,,-2.1363615301176324,,,-0.8494184826002605,-1.2826798674417446,,,,,,,1.3637512086402201,,,,,,1.01437260026402,,,,,
Early,2012,,1.0906219298606143,-1.9293007554115396,,0.8513084356749353,0.12727452176771925,0.7923578600775925,,-0.7584290507048772,,,,,,,,,,,,,,,,,2.171096280835849,1.0213577076719549,,,,,,,,,,,,,,,,,,,,,3.263537455664835,,,,,-1.0400347442296822,,,-0.8494184826002605,,,,,,,,1.35416546719089,,,,,1.2503399610382409,1.2272102502772195,,,,,
Early,2013,,1.0071152309409974,-2.494918447335459,,0.7179237575342334,0.10219801308399508,0.22355806453713545,,-0.7584290507048772,-1.1028373042829807,,,,,,,,,-0.8270024107832152,-1.1361853814530738,,,,,,0.4820056805332114,-0.2414099256222099,,,,,,,,,,,,,,,,,,,,,2.2707085016477087,,,,,,,,-0.8494184826002605,-1.2826798674417446,,,,,,,1.3172380124482745,,,,,0.9730930167397778,1.3932165885539816,,,,,
Early,2014,,2.2075240279104937,,1.000833599748341,0.4135452445993472,-0.02372347641461518,0.5027251796664111,,-0.7584290507048772,-1.1028373042829807,,,,,,,,,-0.8270024107832152,-1.1361853814530738,,,,,,-0.2356532829743604,-0.622067773842626,,,,,,,,,,,,,,,,0.4040437077077532,,,,,2.2707085016477087,,,,,,,,-0.8494184826002605,-1.2826798674417446,,,,,,,1.176470425832808,,,,,0.9721607120805507,1.3932165885539816,,,,,
