County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Homicide Rate,Infant Mortality Rate,Injury Death Rate,Injury Death Rate (Black),Injury Death Rate (White),MV Mortality Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Teen Birth Rate,Teen Birth Rate (Black),Teen Birth Rate (White),Violent Crime Rate,YPLL Rate,YPLL Rate (Black),YPLL Rate (White),Years of Potential Life Lost Rate,Cluster
Appling,2011,36.04905660377358,31.3,13.2,23.0,7.147057795418082,24.6,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,4598.3,3045.6,16.920799542435546,7.209506117008523,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,78.4,37.113392784479764,29.92501036151794,320.912799077097,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2012,36.04905660377358,35.7,11.0,20.2,10.7,23.7,83.42316256817881,478.1914783254852,0.0,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,4943.4,2972.6,16.920799542435546,7.209506117008523,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.0,1.438938053097345,2410.3373730862204,17.03977233716966,79.8,37.113392784479764,29.92501036151794,320.912799077097,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,2
Appling,2013,36.04905660377358,34.0,9.6,24.8,11.0,24.9,83.42316256817881,478.1914783254852,0.0,0.0,4.873584574814779,4.350794809712578,67.93104816837146,0.0,0.0,16.038530334514796,4251.6,2879.6,16.920799542435546,7.209506117008523,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.0,0.0,2410.3373730862204,17.03977233716966,88.350465002,37.113392784479764,29.92501036151794,320.912799077097,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2014,36.04905660377358,34.8,14.380828813563689,27.8,10.317787866,25.189602645,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,4606.3,2820.9,16.920799542435546,7.209506117008523,7.889866512148114,116.4,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,91.405861898,37.113392784479764,29.92501036151794,211.08465036,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2015,36.04905660377358,40.3,14.380828813563689,27.8,10.023661002,24.231523872,83.42316256817881,478.1914783254852,0.0,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,0.0,14.108257713248639,16.038530334514796,4248.4,2920.8,16.920799542435546,7.209506117008523,7.889866512148114,104.05143427,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.0,1.438938053097345,2410.3373730862204,17.03977233716966,91.067429709,37.113392784479764,29.92501036151794,186.0189254,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2016,36.04905660377358,36.5,14.2,17.9,8.9411222491,24.051211706,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,3581.5,2968.3,16.920799542435546,7.209506117008523,7.889866512148114,79.687363549,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,86.215538847,37.113392784479764,29.92501036151794,186.0189254,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2017,36.04905660377358,34.2,15.064098856,18.638610508,7.0938999315,20.902255639,83.42316256817881,478.1914783254852,0.0,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,0.0,14.108257713248639,16.038530334514796,3444.7,2802.2,16.920799542435546,7.209506117008523,7.889866512148114,82.409837132,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.0,1.438938053097345,2410.3373730862204,17.03977233716966,81.292602878,37.113392784479764,29.92501036151794,161.14304131,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2018,36.04905660377358,31.6,14.686055105,20.200401211,6.4250946458,19.165286519,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,3366.3,2539.6,16.920799542435546,7.209506117008523,7.889866512148114,73.728721674,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,71.70492649,37.113392784479764,29.92501036151794,161.14304131,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2019,36.04905660377358,33.5,14.686055105,20.200401211,5.5285606306,17.608928094,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,3883.4,2659.6,16.920799542435546,7.209506117008523,7.889866512148114,80.101317342,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,66.978193146,37.113392784479764,29.92501036151794,379.19826652,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2020,38.8,34.0,14.310234745,20.18941483,4.3454223795,19.145356662,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.2975712831,4.1561778933,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,3116.0,2510.2,16.920799542435546,7.209506117008523,7.889866512148114,93.023255814,67.20766840686468,95.93947376991798,21.391142061579277,42781.0,20.878227117222163,0.7282527881040891,1.438938053097345,7237.0,18.495677821,58.610895946,37.113392784479764,29.92501036151794,379.19826652,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2021,34.3,31.0,15.860676715,24.549106075,3.879217709,18.718346951,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,5.1793702062,5.2961440352,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,3559.1,2839.7,16.920799542435546,7.209506117008523,7.889866512148114,89.928057554,67.20766840686468,95.93947376991798,21.391142061579277,43821.0,20.878227117222163,0.7282527881040891,1.438938053097345,6168.0,13.936220955,53.626943005,37.113392784479764,29.92501036151794,379.19826652,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
Appling,2022,36.6,29.9,16.700185034,25.3,4.73366282,20.584402222,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,5.9385208699,5.533206241,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,4324.9,3044.3,16.920799542435546,7.209506117008523,7.889866512148114,95.478859028,67.20766840686468,95.93947376991798,21.391142061579277,44871.0,20.878227117222163,0.7282527881040891,1.438938053097345,4999.0,12.775244713,49.379524302,37.113392784479764,29.92501036151794,379.19826652,9468.093949044585,11879.087833174164,9454.111234510978,9290.782779311376,0
