,County,Pct_Children_in_Poverty_a,Pct_Children_in_Poverty_b,Pct_Children_in_Poverty_c,Pct_Excessive_Drinking_a,Pct_Excessive_Drinking_b,Pct_Excessive_Drinking_c,Pct_Smokers_a,Pct_Smokers_b,Pct_Smokers_c,Pct_Unemployed_a,Pct_Unemployed_b,Pct_Unemployed_c,Pct_Uninsured_a,Pct_Uninsured_b,Pct_Uninsured_c,ER_Visit_Rate-All_Other_Unintentional_Injury_a,ER_Visit_Rate-All_Other_Unintentional_Injury_b,ER_Visit_Rate-All_Other_Unintentional_Injury_c,ER_Visit_Rate-Falls_a,ER_Visit_Rate-Falls_b,ER_Visit_Rate-Falls_c,Injury_Death_Rate_a,Injury_Death_Rate_b,Injury_Death_Rate_c,Teen_Birth_Rate_a,Teen_Birth_Rate_b,Teen_Birth_Rate_c,Violent_Crime_Rate_a,Violent_Crime_Rate_b,Violent_Crime_Rate_c
83,Jones,0.3546432816059567,-0.3558260599836608,0.3569675894468571,0.3933698881582518,-0.3933685823074314,0.3933706500409356,1.3171545547396144,-1.3170999900299114,1.31704119259205,-0.0982823812998942,0.0977466759183138,-0.0972186767205781,0.4398793995475271,-0.4404090067216237,0.4409209388713963,-1.0139850909027472,1.0130185871027997,-1.012058707159048,-0.793773455088468,0.7933036185363325,-0.7928445288483132,0.1112436112349682,-0.1113409479109143,0.1114353024148267,-0.4857968416590796,0.4837192877555292,-0.4816725375208043,0.1023106458455806,-0.1023438534254507,0.1023641536841171
84,Lamar,-0.8829205005484488,0.8830161604405168,-0.8831440362642689,0.4481883515228578,-0.4479888968583781,0.4477909801671529,-1.0426761998965948,1.042334665849073,-1.041993231918291,0.0219618103066203,-0.0212038953981298,0.0204490033980903,-1.2301637295410677,1.2308723619593065,-1.2315928406780254,0.7350938137045101,-0.7351866566265675,0.7352807551640638,-0.0991183266765143,0.0996633532256211,-0.1002039705114778,-0.2570765805822043,0.2576916889894262,-0.2583092221844346,0.3441559370853557,-0.3447649433764911,0.3453528436076972,1.77712254234691,-1.7780185482744344,1.7789221999583895
85,Lanier,0.5815756629004074,-0.5813818044234265,0.5812143542086137,-0.199194424132001,0.2001048702377367,-0.20101367100911,-0.4157741025123326,0.4154930437442536,-0.4152087309929559,-0.8754223535869774,0.8747511164936266,-0.8740811060832357,-0.985603285146038,0.987419393361971,-0.989233980646702,0.8350933556924047,-0.8374222149060344,0.8397764890699381,0.0240779126521776,-0.0261535230099119,0.0282386095650567,0.4422720018996081,-0.4421952931509433,0.4421077055516404,0.8379233249582911,-0.8386544332989435,0.8393891408849268,-0.9799642729369789,0.9789566848628568,-0.9779466435045706
86,Laurens,-1.096562739117389,1.0956727479506638,-1.094782549570873,0.1691501008007171,-0.1695664072788529,0.1699767752933186,-0.1949968301363833,0.1949656355839432,-0.1949311929662294,0.0506018879533046,-0.0497940169238802,0.048991046554307,-0.099047788898507,0.0981037955997302,-0.0971713334217522,-1.211578506389429,1.211074703908194,-1.2105589028542496,-0.4671029967504828,0.4666215453156656,-0.4661337322566977,-0.2832641213076368,0.2838929058259801,-0.2845204133605084,0.2988838470665013,-0.2996144904993447,0.3003545883370083,1.009522041480413,-1.0096914235311367,1.0098622922400178
87,Lee,0.891277732405736,-0.8929723422414456,0.8946194708068214,-0.6847036679675315,0.6852899268661989,-0.6858683124835223,-0.4028701882878849,0.4039427764546923,-0.4050202837111815,-0.5865454513374343,0.5857139826467046,-0.5848899863838437,-0.0479613769346882,0.0469738069908591,-0.0460133561023704,0.7936367228785092,-0.7926996045317942,0.7917484537086945,0.7277706404000821,-0.7266554707834031,0.7255239301316528,0.4586444862972829,-0.4591746142597089,0.45969946391901,-1.0160598738122386,1.0144012156288458,-1.01276787184476,-1.7503499897017,1.7513190736941335,-1.7522930121347924
88,Liberty,0.9037097426167154,-0.904571180224764,0.9054265445590786,0.6677235051764621,-0.6656211549651496,0.6635238599028056,0.4292246561112296,-0.427995116036803,0.4267656634895196,-0.6788733565392339,0.6786505097946716,-0.6784269738640313,2.1584867293099763,-2.157462797752192,2.156422815677459,-0.2507264599509005,0.2510985195962025,-0.2514763255041436,-0.2552090576380118,0.2552257923155788,-0.2552606849416327,0.5408987970981496,-0.5407553324089832,0.5406051958857794,0.2868762013146403,-0.2885628947917125,0.2902690316626632,0.7039769401972389,-0.7051031628520255,0.7062360104670745
89,Lincoln,1.0418117636848767,-1.0416060274113983,1.0414155460601404,-0.6465733165337164,0.6451677895679752,-0.6437647425054199,5.993031897323289,-5.991799833195682,5.990564894304848,-0.2497737144953023,0.2501167354303505,-0.2504590491507585,2.919332423533373,-2.918875541247833,2.918427908490859,-0.8571646174320758,0.8565838788663379,-0.8560112598988842,-0.385640324457943,0.3851713705038685,-0.3847055666452608,-0.9046077266832772,0.9055661154780188,-0.906519022498631,-0.4423198835034118,0.4407439026397164,-0.4391838693946872,-1.0766944588613008,1.0761606939963484,-1.0756216393533606
90,Long,1.5505241876653078,-1.5476754628158789,1.5448450288227311,-1.4882324422346247,1.4895547364452346,-1.4908717480614082,-0.4615492734171276,0.4610142730652318,-0.4604790096838432,-1.8540247713119613,1.8536220744099712,-1.853221724544136,1.760249366481199,-1.758017641553197,1.7557990460794908,0.1173843944815211,-0.1169719258392799,0.1165572109432322,0.3170332197425502,-0.3172562365939889,0.3174683194844256,-0.2420092741509616,0.2430645923193033,-0.2441305969712751,1.0887051492619697,-1.0892313570614467,1.0897416664332296,0.3880557980982492,-0.3871503269905318,0.3862339324803804
91,Lowndes,0.8478825956451416,-0.8500785255528278,0.8522917689024736,0.1526275885179678,-0.1517324527282782,0.1508379120686674,-0.2219052667566238,0.2232224388169088,-0.2245396479200608,-0.267098736351581,0.2660981309577612,-0.2651004666288675,0.2830062522102357,-0.2826627272624663,0.2823204938288613,1.5536198983545115,-1.5539684120813662,1.5543117683866647,1.2866718271398057,-1.2866171138109088,1.286552467637421,-0.7984181064394016,0.7986502203820467,-0.7988909647391206,1.053019101432668,-1.0534153650069502,1.0538046180156773,0.1956945974630697,-0.1955678358518734,0.1954391234207504
92,Lumpkin,0.3691924532455514,-0.3675981545929844,0.3659734840613931,-0.9058640988207152,0.9064138907281174,-0.9069556822885648,-0.6106749157228236,0.61038085158856,-0.6100891632149107,0.5178931492356215,-0.5178384832455267,0.5177754131585207,1.0258499764939013,-1.0262935239531246,1.0267487541015017,1.336401723620704,-1.336178463776212,1.3359557979966608,0.3184646881739301,-0.318195476298971,0.3179288366223802,-0.1277644928252957,0.1267306842338045,-0.1256952705747141,-0.2669543334898281,0.2649111608308461,-0.2629026808809633,-0.8478630213120055,0.8499714854049569,-0.8520913049901133
93,Macon,-0.9067210957288132,0.9048545720294432,-0.9029570037168732,0.7006924797514805,-0.7003777249096929,0.7000561196552871,2.437242900081451,-2.436560694996847,2.435885228980386,-0.3602144198585955,0.3624514907788478,-0.3646729905000397,-1.8237425122615123,1.823548423411788,-1.8233434316078645,1.5744832159310995,-1.574713705005073,1.574936896095236,1.8013373378106237,-1.8019034249583936,1.802462837312822,1.4536531226261706,-1.4548586648567754,1.4560618732993351,0.2973861397514819,-0.2998935511970556,0.3024095911383138,-0.8713336896629423,0.8719665550176162,-0.8725972310083663
94,Madison,0.6020733902899359,-0.6024575281798957,0.6028285003992377,-0.289141217872531,0.2894850710403907,-0.289824651914973,0.2146126023546951,-0.2142548037806484,0.2138969621522379,-0.4510751233158598,0.449788895740693,-0.4485104424571302,0.529576881657736,-0.5298323894796855,0.5300957179220236,0.1554577214695701,-0.1558234454926171,0.1561889977569183,0.0680134347114014,-0.0678164972091222,0.0676180262342153,1.1255933428358875,-1.1246625796083909,1.1237345337227873,0.3517889224248331,-0.352499142157679,0.3532052734732022,-0.413125927283436,0.4153877247802978,-0.4176527938532475
95,Marion,-0.2052723522680517,0.2051495259950449,-0.2050002067303726,1.6788066919786029,-1.6790738325565917,1.6793382347403465,-0.5716200752282861,0.5713550244432161,-0.5710889284944058,-1.680754614847221,1.680833899816566,-1.6809092157651602,0.542485704526787,-0.541131103472875,0.5397861677663646,0.1760734102726791,-0.1779982701447691,0.1799107217017721,0.0119188189125786,-0.0135632190950304,0.0151920156905669,0.4788803618839478,-0.4788902371800797,0.4788970436323328,-0.0025552531594539,0.0038553343251416,-0.0051484992437363,0.729507814089341,-0.7279823669147284,0.7264444813611558
96,McDuffie,-2.54324884676157,2.54262646302108,-2.542029740645912,-1.438705645436943,1.4383850273446104,-1.438068411446119,-0.3591735417180242,0.3594729413594691,-0.3597692662397448,-0.8045974845846777,0.8041743095800445,-0.8037415243816329,0.0031308529919165,-0.0036250276371144,0.0041107258960376,-1.7397591701909862,1.739751823933262,-1.739735589424462,-1.297032706291091,1.297653769818953,-1.2982692796814013,0.8399566251880367,-0.8393639934697096,0.8387736796825526,-0.0235399871045928,0.024294183980876,-0.0250394405962088,1.0430158465819206,-1.0429502505684516,1.042874690127163
97,McIntosh,0.1412275370499355,-0.1428164842001007,0.1444284871227755,-0.4352188025383736,0.4344951686340347,-0.4337736756162408,0.532461309736782,-0.5316719199050145,0.5308814452793611,0.0348513924459757,-0.0343649177955153,0.0338771894031012,-0.1127799230742278,0.1134931609463222,-0.1142051476463414,0.064882275334872,-0.0654746280554569,0.0660535141620454,0.6931810580521353,-0.6940395376485946,0.694886002052897,1.3477177205240531,-1.3488709531933891,1.3500217542170123,0.4176009757786967,-0.4184689151063209,0.4193412329813192,1.6692295597107256,-1.6682064961370415,1.66717448885864
98,Meriwether,1.1896879339063815,-1.1920819066653936,1.194515746775593,1.215776957921091,-1.216069398597011,1.2163580550919038,-0.3457570411971291,0.3450570560370723,-0.3443554534349638,0.815046139556778,-0.8152965686372847,0.8155530342370776,0.0403175761993338,-0.0411895924925853,0.0420610299319706,-0.1690109495646348,0.1695467819910493,-0.1700692650092685,-0.8073615247745504,0.8080143057671496,-0.8086563084716006,0.0895410978343921,-0.0909518588719215,0.0923710714798601,0.093321328336985,-0.0930436778543654,0.0927654749488691,-0.0398186957014704,0.0392607075111813,-0.0387034002659863
99,Miller,2.312314587990276,-2.310847024359357,2.3094454428196034,-1.2140696276424014,1.2131920148547046,-1.2123164825468191,-0.4859450415409232,0.4854383203491615,-0.4849315110838065,-0.9803654232445076,0.9793190054786454,-0.9782797216987574,0.4196907347494584,-0.4195058787317671,0.4193206359737158,1.5283485246336836,-1.5257376508690448,1.5231458958054225,1.91133414172857,-1.9102348582857325,1.909159010567797,-3.3243857063506037,3.3241679975180087,-3.323933260720505,-1.0294459777218088,1.0288004865448248,-1.028157200757777,-0.7705167712868285,0.7708192224852938,-0.7711278254932978
100,Mitchell,1.3985042178297198,-1.401394813375625,1.4043530806487992,-0.4699205343172172,0.4699863247273329,-0.4700576755000092,-0.5359690046920692,0.53517622273198,-0.5343786988115908,-0.2021438031388997,0.2010669780719178,-0.1999868347449133,-0.1139370656161943,0.1127520738823601,-0.1115662721446557,-2.737403126332543,2.7365390282843074,-2.7356572619441595,-1.6548898316653156,1.652160274145406,-1.6494208201907006,0.2833660416346651,-0.2846923693950681,0.2860180847582161,-0.4002262993804289,0.4018884620078945,-0.4035303445947777,1.868174566723065,-1.8669722680291423,1.8657684048045784
101,Monroe,1.5771954789012277,-1.5772407766551528,1.5772662483551496,0.5784588823614403,-0.5784784410288286,0.578500753895884,2.3286332937360137,-2.327851537848523,2.3270650009202924,-0.399982358325392,0.3994969079903106,-0.3990170471285076,-0.0113055650842941,0.010423420504413,-0.0095579222758958,-0.3856001009823467,0.3852181175580272,-0.3848339109184959,-0.73647166541501,0.734847597363313,-0.7332231999849763,-1.2321581899254643,1.231223313497908,-1.230283728852284,-0.0443942402250687,0.0428947430985817,-0.0414188207945587,-0.0961764205166783,0.0960567054403119,-0.0959451211082693
103,Morgan,0.6832819464701906,-0.6826937963345888,0.6820803689695557,0.0898532258001204,-0.0909560735463046,0.0920628333255144,-0.4631569623113292,0.4632104265388715,-0.4632695598337243,0.1769410634993791,-0.1778699596827496,0.178791447744744,-0.0746080983294419,0.0749090826901817,-0.0752188095808519,0.2224508317717806,-0.2220933239188908,0.2217435452005595,-0.0531701536124113,0.0536141311160881,-0.0540439091171492,-0.9350458425553326,0.9340811567400192,-0.9331134361579364,0.1049413410939457,-0.1066104618655356,0.108262813150826,-0.0307676425438624,0.030591640572336,-0.0304241138759886
104,Murray,-0.1028609432832414,0.1025863320723798,-0.1023330119708141,-1.19662424247204,1.1972411727947738,-1.1978535565750477,0.7230452577017766,-0.7227481864600859,0.7224528120546592,0.0078169123233347,-0.0072534438065145,0.006696984298735,-1.0256196563101971,1.023917053143916,-1.022199680559182,-1.235964420843768,1.2365646215332078,-1.2371551001404202,0.2827935276363675,-0.2824731739766147,0.2821710422924282,-1.0505072000140818,1.051771232014667,-1.0530320950315677,2.042927120271578,-2.0411352804626013,2.0393629583266355,0.471976821884621,-0.4748382365988038,0.477700599552242
105,Muscogee,0.5741828011696803,-0.5758929531339427,0.5776119963472212,1.007581825248957,-1.0065660202302324,1.005552771952614,-0.2730871229332366,0.2738978484894635,-0.2747089155584702,-0.7096680690661643,0.7083792097868762,-0.7070840194598503,-0.5688632039995094,0.5683322462621045,-0.5678173881482244,-0.9075684871869304,0.905502322620672,-0.9034415825491408,-0.6163393083733208,0.6151441347210186,-0.6139576202738072,0.4740307673166532,-0.4748862710408579,0.4757398311807225,-0.3829896465716939,0.3835341551995864,-0.3840706149952886,0.7884756141933249,-0.7890208281317412,0.7895793608425009
106,Newton,-0.5021676292986219,0.5008100260247106,-0.4994929450912545,0.0714277984455505,-0.0710105876179383,0.0705918625802965,0.4716325253634225,-0.4712444874430295,0.4708530601420333,0.858075190348909,-0.8586234971897327,0.8591711419487904,-0.1112114783437408,0.1105463909681104,-0.1098888657974399,-0.0220048228774755,0.0222180451171073,-0.0224291724581214,-0.0134031278372622,0.0140207183736538,-0.0146415704247945,-0.147482510186763,0.1468834811371279,-0.146287374087364,0.5860914682927776,-0.5860547519785759,0.5860076561711477,-0.0772112735118609,0.0770497158740921,-0.0768836387930621
107,Oconee,1.650311674947481,-1.6502955896051892,1.6502139910400606,-0.08894684775973,0.0884760437795698,-0.0879955295775644,-0.582723336697829,0.5835709046407097,-0.5844306533427664,-0.9527870949748536,0.9513548326890044,-0.9499354310284086,0.6523600179223896,-0.6523467604158892,0.6523014819429452,0.355084839637871,-0.3556068762648701,0.3561107805138026,0.3555449772215378,-0.3558053432549634,0.3560475619482767,-0.3849445145061167,0.3847306009543588,-0.3845279148808569,0.1108498735594324,-0.1132613481482373,0.1156285598365715,0.6852390063838324,-0.684691959297261,0.6841338512474865
